Date;Strike;Midpoint;IV
17/12/2021;16975.00;102.45;15.00
17/12/2021;17000.00;98.35;14.90
17/12/2021;17025.00;94.35;14.93
17/12/2021;17050.00;90.55;14.90
17/12/2021;17075.00;86.95;14.87
17/12/2021;17100.00;83.35;14.79
17/12/2021;17125.00;80.05;14.82
17/12/2021;17150.00;76.75;14.79
17/12/2021;17175.00;73.65;14.77
17/12/2021;17200.00;70.65;14.75
17/12/2021;17225.00;67.80;14.73
17/12/2021;17250.00;65.05;14.71
17/12/2021;17275.00;62.40;14.70
17/12/2021;17300.00;59.85;14.68
17/12/2021;17325.00;57.45;14.67
17/12/2021;17350.00;55.10;14.65
17/12/2021;17375.00;52.90;14.64
17/12/2021;17400.00;50.75;14.63
17/12/2021;17425.00;48.70;14.62
17/12/2021;17450.00;46.75;14.62
17/12/2021;17475.00;44.85;14.60
17/12/2021;17500.00;43.05;14.60
17/12/2021;17525.00;41.35;14.60
17/12/2021;17550.00;39.75;14.60
17/12/2021;17575.00;38.15;14.60
17/12/2021;17600.00;36.70;14.60
17/12/2021;17625.00;35.20;14.60
17/12/2021;17650.00;33.90;14.60
17/12/2021;17675.00;32.55;14.60
17/12/2021;17700.00;31.35;14.61
17/12/2021;17725.00;30.15;14.62
17/12/2021;17750.00;28.95;14.62
17/12/2021;17775.00;27.90;14.64
17/12/2021;17800.00;26.80;14.64
17/12/2021;17825.00;25.80;14.65
17/12/2021;17850.00;24.90;14.67
17/12/2021;17875.00;23.95;14.68
17/12/2021;17900.00;23.10;14.69
17/12/2021;17925.00;22.25;14.70
17/12/2021;17950.00;21.45;14.72
17/12/2021;17975.00;20.65;14.73
17/12/2021;18000.00;19.90;14.75
17/12/2021;18200.00;15.20;14.94
17/12/2021;18400.00;11.75;15.15
17/12/2021;18600.00;9.35;15.43
17/12/2021;18800.00;7.55;15.72
17/12/2021;19000.00;6.30;16.07
17/12/2021;19200.00;5.30;16.42
17/12/2021;19400.00;4.55;16.80
17/12/2021;19600.00;3.85;17.13
17/12/2021;19800.00;3.50;17.60
17/12/2021;20000.00;3.05;17.96
17/12/2021;20200.00;2.72;18.35
17/12/2021;20400.00;2.43;18.73
21/01/2022;7000.00;1885.21;0.00
21/01/2022;7100.00;1786.51;0.00
21/01/2022;7200.00;1687.41;0.00
21/01/2022;7300.00;1588.26;0.00
21/01/2022;7400.00;1488.81;0.00
21/01/2022;7500.00;1390.16;0.00
21/01/2022;7600.00;1290.71;0.00
21/01/2022;7700.00;1192.16;0.00
21/01/2022;7800.00;1092.86;0.00
21/01/2022;7900.00;995.26;0.00
21/01/2022;8000.00;895.56;0.00
21/01/2022;8100.00;796.76;0.00
21/01/2022;8200.00;698.91;0.00
21/01/2022;8300.00;600.26;0.00
21/01/2022;8400.00;500.76;0.00
21/01/2022;8500.00;401.71;0.00
21/01/2022;8600.00;304.46;0.00
21/01/2022;8700.00;205.06;0.00
21/01/2022;8800.00;104.86;0.00
21/01/2022;8900.00;3361.91;0.00
21/01/2022;9000.00;6619.05;46.59
21/01/2022;9100.00;6520.75;46.09
21/01/2022;9200.00;6422.60;45.60
21/01/2022;9300.00;6324.50;45.12
21/01/2022;9400.00;6226.70;44.68
21/01/2022;9500.00;6128.50;44.16
21/01/2022;9600.00;6030.65;43.69
21/01/2022;9700.00;5932.90;43.22
21/01/2022;9800.00;5835.20;42.75
21/01/2022;9900.00;5737.60;42.28
21/01/2022;10000.00;5640.15;41.83
21/01/2022;10100.00;5542.75;41.37
21/01/2022;10200.00;5445.45;40.91
21/01/2022;10300.00;5348.30;40.45
21/01/2022;10400.00;5251.20;40.00
21/01/2022;10500.00;5154.30;39.55
21/01/2022;10600.00;5057.50;39.10
21/01/2022;10700.00;4961.35;38.71
21/01/2022;10800.00;4864.35;38.22
21/01/2022;10900.00;4767.95;37.77
21/01/2022;11000.00;4671.70;37.33
21/01/2022;11025.00;4647.70;37.23
21/01/2022;11050.00;4623.65;37.11
21/01/2022;11075.00;4599.60;37.00
21/01/2022;11100.00;4575.60;36.89
21/01/2022;11125.00;4551.60;36.78
21/01/2022;11150.00;4527.70;36.68
21/01/2022;11175.00;4503.70;36.57
21/01/2022;11200.00;4479.70;36.46
21/01/2022;11225.00;4456.30;36.40
21/01/2022;11250.00;4431.85;36.24
21/01/2022;11275.00;4408.40;36.17
21/01/2022;11300.00;4384.00;36.03
21/01/2022;11325.00;4360.10;35.92
21/01/2022;11350.00;4336.70;35.85
21/01/2022;11375.00;4312.35;35.70
21/01/2022;11400.00;4288.45;35.59
21/01/2022;11425.00;4264.65;35.49
21/01/2022;11450.00;4240.75;35.38
21/01/2022;11475.00;4216.95;35.27
21/01/2022;11500.00;4193.15;35.17
21/01/2022;11525.00;4169.35;35.06
21/01/2022;11550.00;4145.55;34.95
21/01/2022;11575.00;4121.75;34.84
21/01/2022;11600.00;4098.00;34.74
21/01/2022;11625.00;4074.25;34.63
21/01/2022;11650.00;4050.50;34.52
21/01/2022;11675.00;4026.80;34.42
21/01/2022;11700.00;4003.10;34.31
21/01/2022;11725.00;3979.40;34.20
21/01/2022;11750.00;3956.20;34.13
21/01/2022;11775.00;3932.10;33.99
21/01/2022;11800.00;3908.40;33.88
21/01/2022;11825.00;3884.80;33.78
21/01/2022;11850.00;3861.20;33.68
21/01/2022;11875.00;3838.05;33.60
21/01/2022;11900.00;3814.45;33.49
21/01/2022;11925.00;3790.45;33.36
21/01/2022;11950.00;3766.85;33.25
21/01/2022;11975.00;3743.35;33.15
21/01/2022;12000.00;3720.30;33.07
21/01/2022;12025.00;3696.35;32.94
21/01/2022;12050.00;3672.85;32.83
21/01/2022;12075.00;3649.40;32.73
21/01/2022;12100.00;3625.95;32.63
21/01/2022;12125.00;3602.50;32.52
21/01/2022;12150.00;3579.10;32.42
21/01/2022;12175.00;3555.70;32.31
21/01/2022;12200.00;3532.35;32.21
21/01/2022;12225.00;3509.00;32.11
21/01/2022;12250.00;3485.65;32.00
21/01/2022;12275.00;3462.35;31.90
21/01/2022;12300.00;3439.05;31.80
21/01/2022;12325.00;3415.75;31.69
21/01/2022;12350.00;3392.55;31.59
21/01/2022;12375.00;3369.35;31.49
21/01/2022;12400.00;3346.10;31.39
21/01/2022;12425.00;3322.90;31.28
21/01/2022;12450.00;3299.75;31.18
21/01/2022;12475.00;3276.60;31.08
21/01/2022;12500.00;3253.50;30.98
21/01/2022;12525.00;3230.40;30.87
21/01/2022;12550.00;3207.30;30.77
21/01/2022;12575.00;3184.30;30.67
21/01/2022;12600.00;3161.25;30.57
21/01/2022;12625.00;3138.25;30.47
21/01/2022;12650.00;3115.25;30.36
21/01/2022;12675.00;3092.35;30.27
21/01/2022;12700.00;3069.45;30.17
21/01/2022;12725.00;3046.50;30.06
21/01/2022;12750.00;3023.65;29.96
21/01/2022;12775.00;3000.80;29.86
21/01/2022;12800.00;2978.00;29.76
21/01/2022;12825.00;2955.20;29.66
21/01/2022;12850.00;2932.45;29.56
21/01/2022;12875.00;2909.75;29.46
21/01/2022;12900.00;2887.05;29.36
21/01/2022;12925.00;2864.35;29.26
21/01/2022;12950.00;2841.70;29.16
21/01/2022;12975.00;2819.10;29.06
21/01/2022;13000.00;2796.50;28.96
21/01/2022;13025.00;2773.95;28.87
21/01/2022;13050.00;2751.40;28.77
21/01/2022;13075.00;2728.95;28.67
21/01/2022;13100.00;2706.45;28.57
21/01/2022;13125.00;2684.05;28.47
21/01/2022;13150.00;2661.65;28.37
21/01/2022;13175.00;2639.30;28.27
21/01/2022;13200.00;2617.00;28.18
21/01/2022;13225.00;2594.70;28.08
21/01/2022;13250.00;2572.50;27.98
21/01/2022;13275.00;2550.25;27.88
21/01/2022;13300.00;2528.05;27.78
21/01/2022;13325.00;2505.95;27.69
21/01/2022;13350.00;2483.85;27.59
21/01/2022;13375.00;2461.80;27.50
21/01/2022;13400.00;2439.80;27.40
21/01/2022;13425.00;2417.80;27.30
21/01/2022;13450.00;2395.85;27.21
21/01/2022;13475.00;2373.95;27.11
21/01/2022;13500.00;2352.10;27.01
21/01/2022;13525.00;2330.30;26.92
21/01/2022;13550.00;2308.50;26.82
21/01/2022;13575.00;2286.75;26.72
21/01/2022;13600.00;2265.05;26.63
21/01/2022;13625.00;2243.45;26.53
21/01/2022;13650.00;2221.80;26.44
21/01/2022;13675.00;2200.30;26.34
21/01/2022;13700.00;2178.75;26.25
21/01/2022;13725.00;2157.30;26.15
21/01/2022;13750.00;2135.85;26.06
21/01/2022;13775.00;2114.50;25.96
21/01/2022;13800.00;2093.20;25.87
21/01/2022;13825.00;2071.90;25.77
21/01/2022;13850.00;2050.75;25.68
21/01/2022;13875.00;2029.55;25.59
21/01/2022;13900.00;2008.45;25.49
21/01/2022;13925.00;1987.40;25.40
21/01/2022;13950.00;1966.40;25.31
21/01/2022;13975.00;1945.45;25.21
21/01/2022;14000.00;1924.55;25.12
21/01/2022;14025.00;1903.70;25.02
21/01/2022;14050.00;1882.90;24.93
21/01/2022;14075.00;1862.20;24.84
21/01/2022;14100.00;1841.55;24.75
21/01/2022;14125.00;1820.90;24.65
21/01/2022;14150.00;1800.40;24.56
21/01/2022;14175.00;1779.90;24.47
21/01/2022;14200.00;1759.45;24.37
21/01/2022;14225.00;1739.10;24.28
21/01/2022;14250.00;1718.80;24.19
21/01/2022;14275.00;1698.55;24.10
21/01/2022;14300.00;1678.40;24.01
21/01/2022;14325.00;1658.30;23.92
21/01/2022;14350.00;1638.30;23.82
21/01/2022;14375.00;1618.35;23.73
21/01/2022;14400.00;1598.45;23.64
21/01/2022;14425.00;1578.60;23.55
21/01/2022;14450.00;1558.85;23.46
21/01/2022;14475.00;1539.20;23.37
21/01/2022;14500.00;1519.60;23.28
21/01/2022;14525.00;1500.10;23.19
21/01/2022;14550.00;1480.65;23.10
21/01/2022;14575.00;1461.30;23.01
21/01/2022;14600.00;1442.00;22.92
21/01/2022;14625.00;1422.75;22.83
21/01/2022;14650.00;1403.60;22.74
21/01/2022;14675.00;1384.60;22.65
21/01/2022;14700.00;1365.65;22.56
21/01/2022;14725.00;1346.80;22.47
21/01/2022;14750.00;1327.95;22.38
21/01/2022;14775.00;1309.25;22.29
21/01/2022;14800.00;1290.60;22.20
21/01/2022;14825.00;1272.15;22.12
21/01/2022;14850.00;1253.70;22.03
21/01/2022;14875.00;1235.35;21.94
21/01/2022;14900.00;1217.05;21.85
21/01/2022;14925.00;1198.95;21.76
21/01/2022;14950.00;1180.90;21.68
21/01/2022;14975.00;1162.95;21.59
21/01/2022;15000.00;1147.20;21.56
21/01/2022;15025.00;1127.30;21.41
21/01/2022;15050.00;1109.65;21.33
21/01/2022;15075.00;1092.25;21.24
21/01/2022;15100.00;1074.80;21.16
21/01/2022;15125.00;1057.50;21.07
21/01/2022;15150.00;1040.25;20.99
21/01/2022;15175.00;1023.10;20.90
21/01/2022;15200.00;1006.15;20.82
21/01/2022;15225.00;989.25;20.73
21/01/2022;15250.00;972.60;20.65
21/01/2022;15275.00;955.85;20.56
21/01/2022;15300.00;939.60;20.49
21/01/2022;15325.00;923.15;20.40
21/01/2022;15350.00;906.85;20.32
21/01/2022;15375.00;890.35;20.22
21/01/2022;15400.00;874.60;20.15
21/01/2022;15425.00;858.40;20.06
21/01/2022;15450.00;842.85;19.98
21/01/2022;15475.00;827.20;19.90
21/01/2022;15500.00;811.65;19.82
21/01/2022;15525.00;796.25;19.74
21/01/2022;15550.00;780.95;19.65
21/01/2022;15575.00;765.55;19.57
21/01/2022;15600.00;750.55;19.49
21/01/2022;15625.00;735.95;19.41
21/01/2022;15650.00;721.20;19.33
21/01/2022;15675.00;706.50;19.25
21/01/2022;15700.00;692.10;19.17
21/01/2022;15725.00;677.90;19.09
21/01/2022;15750.00;663.70;19.01
21/01/2022;15775.00;649.75;18.93
21/01/2022;15800.00;635.85;18.85
21/01/2022;15825.00;622.15;18.78
21/01/2022;15850.00;608.60;18.70
21/01/2022;15875.00;595.20;18.62
21/01/2022;15900.00;581.95;18.55
21/01/2022;15925.00;568.90;18.47
21/01/2022;15950.00;556.00;18.39
21/01/2022;15975.00;543.25;18.32
21/01/2022;16000.00;530.70;18.25
21/01/2022;16025.00;518.25;18.17
21/01/2022;16050.00;506.05;18.10
21/01/2022;16075.00;493.90;18.02
21/01/2022;16100.00;482.05;17.95
21/01/2022;16125.00;470.30;17.88
21/01/2022;16150.00;458.75;17.81
21/01/2022;16175.00;447.40;17.74
21/01/2022;16200.00;436.15;17.67
21/01/2022;16225.00;425.10;17.60
21/01/2022;16250.00;414.25;17.54
21/01/2022;16275.00;403.50;17.47
21/01/2022;16300.00;392.95;17.40
21/01/2022;16325.00;382.60;17.33
21/01/2022;16350.00;372.45;17.27
21/01/2022;16375.00;362.40;17.20
21/01/2022;16400.00;352.55;17.14
21/01/2022;16425.00;342.90;17.07
21/01/2022;16450.00;333.45;17.01
21/01/2022;16475.00;324.15;16.95
21/01/2022;16500.00;315.05;16.89
21/01/2022;16525.00;306.20;16.83
21/01/2022;16550.00;297.35;16.77
21/01/2022;16575.00;288.75;16.71
21/01/2022;16600.00;280.35;16.65
21/01/2022;16625.00;272.15;16.59
21/01/2022;16650.00;264.10;16.53
21/01/2022;16675.00;256.25;16.48
21/01/2022;16700.00;248.50;16.42
21/01/2022;16725.00;241.00;16.37
21/01/2022;16750.00;233.60;16.31
21/01/2022;16775.00;226.45;16.26
21/01/2022;16800.00;219.45;16.21
21/01/2022;16825.00;212.70;16.16
21/01/2022;16850.00;206.05;16.12
21/01/2022;16875.00;199.60;16.07
21/01/2022;16900.00;193.25;16.02
21/01/2022;16925.00;187.10;15.98
21/01/2022;16950.00;181.10;15.93
21/01/2022;16975.00;175.25;15.89
21/01/2022;17000.00;169.50;15.84
21/01/2022;17025.00;164.05;15.80
21/01/2022;17050.00;158.65;15.76
21/01/2022;17075.00;153.50;15.72
21/01/2022;17100.00;148.45;15.68
21/01/2022;17125.00;143.55;15.65
21/01/2022;17150.00;138.80;15.61
21/01/2022;17175.00;134.30;15.58
21/01/2022;17200.00;129.75;15.55
21/01/2022;17225.00;125.40;15.51
21/01/2022;17250.00;121.20;15.48
21/01/2022;17275.00;117.20;15.46
21/01/2022;17300.00;113.25;15.43
21/01/2022;17325.00;109.40;15.40
21/01/2022;17350.00;105.70;15.37
21/01/2022;17375.00;102.15;15.35
21/01/2022;17400.00;98.75;15.32
21/01/2022;17425.00;95.40;15.30
21/01/2022;17450.00;92.15;15.28
21/01/2022;17475.00;89.20;15.27
21/01/2022;17500.00;86.10;15.24
21/01/2022;17525.00;83.15;15.22
21/01/2022;17550.00;80.30;15.20
21/01/2022;17575.00;77.65;15.19
21/01/2022;17600.00;75.00;15.17
21/01/2022;17625.00;72.50;15.16
21/01/2022;17650.00;70.05;15.15
21/01/2022;17675.00;67.75;15.14
21/01/2022;17700.00;65.45;15.13
21/01/2022;17725.00;63.25;15.12
21/01/2022;17750.00;61.15;15.11
21/01/2022;17775.00;59.10;15.10
21/01/2022;17800.00;57.15;15.09
21/01/2022;17825.00;55.25;15.09
21/01/2022;17850.00;53.40;15.08
21/01/2022;17875.00;51.65;15.08
21/01/2022;17900.00;50.30;15.10
21/01/2022;17925.00;48.65;15.09
21/01/2022;17950.00;46.70;15.07
21/01/2022;17975.00;45.15;15.06
21/01/2022;18000.00;43.75;15.07
21/01/2022;18100.00;38.35;15.07
21/01/2022;18200.00;33.70;15.09
21/01/2022;18300.00;29.75;15.13
21/01/2022;18400.00;26.30;15.17
21/01/2022;18500.00;23.35;15.22
21/01/2022;18600.00;20.80;15.29
21/01/2022;18700.00;18.55;15.36
21/01/2022;18800.00;16.75;15.46
21/01/2022;18900.00;15.10;15.55
21/01/2022;19000.00;13.50;15.63
21/01/2022;19100.00;12.15;15.71
21/01/2022;19200.00;11.00;15.82
21/01/2022;19300.00;10.20;15.97
21/01/2022;19400.00;9.35;16.09
21/01/2022;19500.00;8.60;16.22
21/01/2022;19600.00;7.95;16.36
21/01/2022;19700.00;7.15;16.43
21/01/2022;19800.00;6.65;16.58
21/01/2022;19900.00;6.35;16.78
21/01/2022;20000.00;5.95;16.93
21/01/2022;20100.00;5.60;17.09
21/01/2022;20200.00;5.20;17.22
21/01/2022;20300.00;4.85;17.36
21/01/2022;20400.00;4.65;17.55
21/01/2022;20500.00;4.45;17.73
18/02/2022;7000.00;1879.71;0.00
18/02/2022;7100.00;1780.91;0.00
18/02/2022;7200.00;1682.11;0.00
18/02/2022;7300.00;1583.01;0.00
18/02/2022;7400.00;1484.21;0.00
18/02/2022;7500.00;4741.21;55.66
18/02/2022;7600.00;4642.51;0.00
18/02/2022;7700.00;4543.71;0.00
18/02/2022;7800.00;4445.16;0.00
18/02/2022;7900.00;4346.61;0.00
18/02/2022;8000.00;4248.26;0.00
18/02/2022;9000.00;6621.35;43.89
18/02/2022;9100.00;6523.35;43.43
18/02/2022;9200.00;6425.50;42.99
18/02/2022;9300.00;6327.95;42.58
18/02/2022;9400.00;6230.50;42.17
18/02/2022;9500.00;6133.20;41.77
18/02/2022;9600.00;6035.95;41.37
18/02/2022;9700.00;5938.85;40.97
18/02/2022;9800.00;5841.85;40.57
18/02/2022;9900.00;5744.95;40.17
18/02/2022;10000.00;5648.20;39.78
18/02/2022;10100.00;5551.60;39.39
18/02/2022;10200.00;5455.10;39.00
18/02/2022;10300.00;5358.70;38.60
18/02/2022;10400.00;5262.50;38.21
18/02/2022;10500.00;5166.45;37.82
18/02/2022;10600.00;5070.55;37.44
18/02/2022;10700.00;4974.80;37.05
18/02/2022;10800.00;4879.20;36.66
18/02/2022;10900.00;4783.80;36.28
18/02/2022;11000.00;4689.05;35.93
18/02/2022;11025.00;4665.30;35.84
18/02/2022;11050.00;4641.05;35.70
18/02/2022;11075.00;4617.35;35.61
18/02/2022;11100.00;4593.55;35.51
18/02/2022;11125.00;4569.85;35.42
18/02/2022;11150.00;4546.65;35.36
18/02/2022;11175.00;4522.45;35.23
18/02/2022;11200.00;4498.75;35.13
18/02/2022;11225.00;4475.55;35.07
18/02/2022;11250.00;4451.90;34.98
18/02/2022;11275.00;4427.80;34.85
18/02/2022;11300.00;4404.15;34.75
18/02/2022;11325.00;4380.55;34.66
18/02/2022;11350.00;4356.95;34.57
18/02/2022;11375.00;4333.40;34.47
18/02/2022;11400.00;4309.80;34.38
18/02/2022;11425.00;4286.20;34.28
18/02/2022;11450.00;4262.70;34.19
18/02/2022;11475.00;4239.20;34.10
18/02/2022;11500.00;4215.65;34.00
18/02/2022;11525.00;4192.15;33.91
18/02/2022;11550.00;4168.65;33.81
18/02/2022;11575.00;4145.25;33.72
18/02/2022;11600.00;4121.75;33.62
18/02/2022;11625.00;4098.35;33.53
18/02/2022;11650.00;4074.95;33.44
18/02/2022;11675.00;4051.55;33.35
18/02/2022;11700.00;4028.15;33.25
18/02/2022;11725.00;4004.80;33.16
18/02/2022;11750.00;3981.45;33.07
18/02/2022;11775.00;3958.10;32.97
18/02/2022;11800.00;3934.80;32.88
18/02/2022;11825.00;3911.50;32.79
18/02/2022;11850.00;3888.20;32.69
18/02/2022;11875.00;3865.00;32.60
18/02/2022;11900.00;3841.70;32.51
18/02/2022;11925.00;3818.50;32.42
18/02/2022;11950.00;3795.30;32.32
18/02/2022;11975.00;3772.15;32.23
18/02/2022;12000.00;3748.95;32.14
18/02/2022;12025.00;3725.85;32.05
18/02/2022;12050.00;3702.75;31.96
18/02/2022;12075.00;3679.60;31.86
18/02/2022;12100.00;3656.55;31.77
18/02/2022;12125.00;3633.50;31.68
18/02/2022;12150.00;3610.45;31.59
18/02/2022;12175.00;3587.40;31.50
18/02/2022;12200.00;3564.40;31.40
18/02/2022;12225.00;3541.50;31.32
18/02/2022;12250.00;3518.50;31.22
18/02/2022;12275.00;3495.60;31.13
18/02/2022;12300.00;3472.70;31.04
18/02/2022;12325.00;3449.85;30.95
18/02/2022;12350.00;3426.95;30.86
18/02/2022;12375.00;3404.15;30.77
18/02/2022;12400.00;3381.30;30.68
18/02/2022;12425.00;3358.55;30.59
18/02/2022;12450.00;3335.80;30.50
18/02/2022;12475.00;3313.00;30.41
18/02/2022;12500.00;3290.30;30.32
18/02/2022;12525.00;3267.65;30.23
18/02/2022;12550.00;3245.00;30.14
18/02/2022;12575.00;3222.35;30.05
18/02/2022;12600.00;3199.75;29.96
18/02/2022;12625.00;3177.20;29.87
18/02/2022;12650.00;3154.65;29.78
18/02/2022;12675.00;3132.15;29.69
18/02/2022;12700.00;3109.65;29.60
18/02/2022;12725.00;3087.20;29.51
18/02/2022;12750.00;3064.75;29.42
18/02/2022;12775.00;3042.35;29.33
18/02/2022;12800.00;3019.95;29.24
18/02/2022;12825.00;2997.65;29.16
18/02/2022;12850.00;2975.35;29.07
18/02/2022;12875.00;2953.05;28.98
18/02/2022;12900.00;2930.80;28.89
18/02/2022;12925.00;2908.60;28.80
18/02/2022;12950.00;2886.40;28.71
18/02/2022;12975.00;2864.25;28.63
18/02/2022;13000.00;2842.15;28.54
18/02/2022;13025.00;2820.05;28.45
18/02/2022;13050.00;2797.95;28.36
18/02/2022;13075.00;2775.95;28.27
18/02/2022;13100.00;2754.00;28.19
18/02/2022;13125.00;2732.00;28.10
18/02/2022;13150.00;2710.25;28.02
18/02/2022;13175.00;2688.45;27.93
18/02/2022;13200.00;2666.60;27.85
18/02/2022;13225.00;2644.80;27.76
18/02/2022;13250.00;2623.00;27.67
18/02/2022;13275.00;2601.30;27.58
18/02/2022;13300.00;2579.60;27.50
18/02/2022;13325.00;2557.95;27.41
18/02/2022;13350.00;2536.35;27.32
18/02/2022;13375.00;2514.80;27.24
18/02/2022;13400.00;2493.25;27.15
18/02/2022;13425.00;2471.80;27.07
18/02/2022;13450.00;2450.30;26.98
18/02/2022;13475.00;2428.95;26.89
18/02/2022;13500.00;2407.55;26.81
18/02/2022;13525.00;2386.25;26.72
18/02/2022;13550.00;2365.00;26.64
18/02/2022;13575.00;2343.75;26.55
18/02/2022;13600.00;2322.40;26.46
18/02/2022;13625.00;2301.45;26.38
18/02/2022;13650.00;2280.35;26.29
18/02/2022;13675.00;2259.35;26.21
18/02/2022;13700.00;2238.35;26.13
18/02/2022;13725.00;2217.35;26.04
18/02/2022;13750.00;2196.50;25.96
18/02/2022;13775.00;2175.60;25.87
18/02/2022;13800.00;2154.80;25.78
18/02/2022;13825.00;2134.05;25.70
18/02/2022;13850.00;2113.35;25.62
18/02/2022;13875.00;2092.70;25.53
18/02/2022;13900.00;2072.10;25.45
18/02/2022;13925.00;2051.60;25.36
18/02/2022;13950.00;2031.10;25.28
18/02/2022;13975.00;2010.65;25.20
18/02/2022;14000.00;1990.30;25.11
18/02/2022;14025.00;1970.00;25.03
18/02/2022;14050.00;1949.70;24.94
18/02/2022;14075.00;1929.50;24.86
18/02/2022;14100.00;1909.35;24.78
18/02/2022;14125.00;1889.25;24.69
18/02/2022;14150.00;1869.20;24.61
18/02/2022;14175.00;1849.25;24.53
18/02/2022;14200.00;1829.35;24.45
18/02/2022;14225.00;1809.50;24.36
18/02/2022;14250.00;1789.70;24.28
18/02/2022;14275.00;1770.00;24.20
18/02/2022;14300.00;1750.35;24.16
18/02/2022;14325.00;1730.75;24.03
18/02/2022;14350.00;1711.25;23.95
18/02/2022;14375.00;1691.80;23.87
18/02/2022;14400.00;1672.40;23.79
18/02/2022;14425.00;1653.05;23.70
18/02/2022;14450.00;1633.85;23.62
18/02/2022;14475.00;1614.70;23.54
18/02/2022;14500.00;1595.55;23.46
18/02/2022;14525.00;1576.55;23.38
18/02/2022;14550.00;1557.60;23.30
18/02/2022;14575.00;1538.70;23.22
18/02/2022;14600.00;1519.85;23.13
18/02/2022;14625.00;1501.15;23.05
18/02/2022;14650.00;1482.50;22.97
18/02/2022;14675.00;1463.90;22.89
18/02/2022;14700.00;1445.45;22.81
18/02/2022;14725.00;1427.00;22.73
18/02/2022;14750.00;1408.65;22.65
18/02/2022;14775.00;1390.45;22.57
18/02/2022;14800.00;1372.25;22.49
18/02/2022;14825.00;1354.15;22.41
18/02/2022;14850.00;1336.15;22.33
18/02/2022;14875.00;1318.25;22.25
18/02/2022;14900.00;1300.40;22.17
18/02/2022;14925.00;1282.65;22.09
18/02/2022;14950.00;1265.05;22.02
18/02/2022;14975.00;1247.50;21.94
18/02/2022;15000.00;1230.05;21.86
18/02/2022;15025.00;1212.65;21.78
18/02/2022;15050.00;1195.40;21.70
18/02/2022;15075.00;1178.25;21.63
18/02/2022;15100.00;1161.15;21.55
18/02/2022;15125.00;1144.15;21.47
18/02/2022;15150.00;1127.25;21.39
18/02/2022;15175.00;1110.50;21.31
18/02/2022;15200.00;1093.85;21.24
18/02/2022;15225.00;1077.25;21.16
18/02/2022;15250.00;1060.80;21.08
18/02/2022;15275.00;1044.50;21.01
18/02/2022;15300.00;1028.45;20.94
18/02/2022;15325.00;1012.30;20.86
18/02/2022;15350.00;996.25;20.79
18/02/2022;15375.00;980.00;20.70
18/02/2022;15400.00;964.25;20.63
18/02/2022;15425.00;948.80;20.56
18/02/2022;15450.00;933.20;20.48
18/02/2022;15475.00;917.45;20.40
18/02/2022;15500.00;902.10;20.33
18/02/2022;15525.00;887.00;20.26
18/02/2022;15550.00;871.85;20.18
18/02/2022;15575.00;856.90;20.11
18/02/2022;15600.00;841.95;20.04
18/02/2022;15625.00;827.25;19.96
18/02/2022;15650.00;812.60;19.89
18/02/2022;15675.00;798.10;19.82
18/02/2022;15700.00;783.70;19.75
18/02/2022;15725.00;769.80;19.68
18/02/2022;15750.00;755.70;19.61
18/02/2022;15775.00;741.70;19.54
18/02/2022;15800.00;727.80;19.47
18/02/2022;15825.00;714.15;19.40
18/02/2022;15850.00;700.50;19.33
18/02/2022;15875.00;687.05;19.26
18/02/2022;15900.00;673.75;19.19
18/02/2022;15925.00;660.55;19.12
18/02/2022;15950.00;647.50;19.05
18/02/2022;15975.00;634.55;18.98
18/02/2022;16000.00;621.80;18.91
18/02/2022;16025.00;609.15;18.84
18/02/2022;16050.00;596.65;18.77
18/02/2022;16075.00;584.20;18.70
18/02/2022;16100.00;572.05;18.64
18/02/2022;16125.00;559.95;18.57
18/02/2022;16150.00;548.00;18.50
18/02/2022;16175.00;536.30;18.44
18/02/2022;16200.00;524.60;18.37
18/02/2022;16225.00;513.30;18.31
18/02/2022;16250.00;501.85;18.24
18/02/2022;16275.00;490.65;18.18
18/02/2022;16300.00;479.70;18.11
18/02/2022;16325.00;468.85;18.05
18/02/2022;16350.00;458.20;17.99
18/02/2022;16375.00;447.65;17.93
18/02/2022;16400.00;437.25;17.87
18/02/2022;16425.00;427.10;17.81
18/02/2022;16450.00;417.10;17.75
18/02/2022;16475.00;407.20;17.69
18/02/2022;16500.00;397.45;17.63
18/02/2022;16525.00;387.90;17.57
18/02/2022;16550.00;378.60;17.52
18/02/2022;16575.00;369.40;17.47
18/02/2022;16600.00;360.25;17.41
18/02/2022;16625.00;351.35;17.35
18/02/2022;16650.00;342.65;17.30
18/02/2022;16675.00;334.05;17.25
18/02/2022;16700.00;325.65;17.20
18/02/2022;16725.00;317.50;17.15
18/02/2022;16750.00;309.25;17.10
18/02/2022;16775.00;301.25;17.05
18/02/2022;16800.00;293.45;17.00
18/02/2022;16825.00;285.75;16.95
18/02/2022;16850.00;278.25;16.90
18/02/2022;16875.00;270.90;16.85
18/02/2022;16900.00;263.60;16.81
18/02/2022;16925.00;256.55;16.76
18/02/2022;16950.00;249.80;16.72
18/02/2022;16975.00;242.90;16.67
18/02/2022;17000.00;236.20;16.63
18/02/2022;17100.00;211.15;16.46
18/02/2022;17200.00;188.30;16.31
18/02/2022;17300.00;167.55;16.16
18/02/2022;17400.00;148.90;16.04
18/02/2022;17500.00;132.20;15.92
18/02/2022;17600.00;117.30;15.83
18/02/2022;17700.00;104.05;15.75
