Date,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,Open Int,Vol/OI,IV,Time
210917,3340.00,0.24,1046.20,1048.25,1050.30,838.60,56.80,0.07,1.00,6.00,0.17,0.42,05/17/21
210917,3350.00,0.24,1036.30,1038.35,1040.40,756.90,-71.40,-0.09,1.00,18.00,0.06,0.42,05/19/21
210917,3360.00,0.23,1026.40,1028.45,1030.50,773.80,-48.30,-0.06,3.00,10.00,0.30,0.42,05/19/21
210917,3370.00,0.23,1016.60,1018.65,1020.70,811.60,-16.60,-0.02,1.00,601.00,0.00,0.41,05/17/21
210917,3375.00,0.23,1011.60,1013.65,1015.70,804.20,10.80,0.01,3.00,7.00,0.43,0.41,05/17/21
210917,3380.00,0.23,1006.70,1008.75,1010.80,800.70,0.90,0.00,1.00,2.00,0.50,0.41,05/17/21
210917,3390.00,0.23,996.80,998.85,1000.90,0.00,0.00,unch,0.00,0.00,0.00,0.41,N/A
210917,3400.00,0.23,986.90,988.95,991.00,0.00,0.00,unch,0.00,0.00,0.00,0.40,N/A
210917,3410.00,0.22,977.00,979.05,981.10,799.10,-34.80,-0.04,4.00,2.00,2.00,0.40,05/25/21
210917,3420.00,0.22,967.10,969.15,971.20,790.10,-37.70,-0.05,3.00,14.00,0.21,0.40,05/25/21
210917,3425.00,0.22,962.20,964.25,966.30,794.70,-33.00,-0.04,1.00,12.00,0.08,0.40,05/25/21
210917,3430.00,0.22,957.30,959.35,961.40,825.80,825.80,unch,12.00,13.00,0.92,0.40,44382.00
210917,3440.00,0.22,947.40,949.45,951.50,816.50,816.50,unch,5.00,6.00,0.83,0.39,44382.00
210917,3450.00,0.21,937.50,939.55,941.60,807.30,807.30,unch,4.00,4.00,1.00,0.39,44382.00
210917,3460.00,0.21,927.70,929.75,931.80,729.00,729.00,unch,1.00,1.00,1.00,0.39,05/17/21
210917,3470.00,0.21,917.80,919.85,921.90,721.10,721.10,unch,1.00,1.00,1.00,0.38,05/17/21
210917,3475.00,0.21,912.90,914.95,917.00,0.00,0.00,unch,0.00,0.00,0.00,0.38,N/A
210917,3480.00,0.21,908.00,910.00,912.00,711.20,711.20,unch,1.00,1.00,1.00,0.38,05/17/21
210917,3490.00,0.20,898.10,900.15,902.20,0.00,0.00,unch,0.00,295.00,0.00,0.38,N/A
210917,3500.00,0.20,888.30,890.30,892.30,0.00,0.00,unch,0.00,0.00,0.00,0.38,N/A
210917,3510.00,0.20,878.40,880.45,882.50,685.50,685.50,unch,1.00,1.00,1.00,0.37,05/17/21
210917,3520.00,0.20,868.60,870.65,872.70,704.20,704.20,unch,1.00,1.00,1.00,0.37,44261.00
210917,3525.00,0.20,863.70,865.75,867.80,699.50,699.50,unch,1.00,3.00,0.33,0.37,44261.00
210917,3530.00,0.20,858.80,860.80,862.80,695.50,25.10,0.04,1.00,3.00,0.33,0.37,44233.00
210917,3540.00,0.19,849.00,851.00,853.00,693.80,693.80,unch,1.00,1.00,1.00,0.36,44260.00
210917,3550.00,0.19,839.10,841.15,843.20,0.00,0.00,unch,0.00,1.00,0.00,0.36,N/A
210917,3560.00,0.19,829.30,831.35,833.40,670.30,29.60,0.05,4.00,5.00,0.80,0.36,06/21/21
210917,3570.00,0.19,819.50,821.55,823.60,660.20,3.80,0.01,3.00,6.00,0.50,0.36,06/21/21
210917,3575.00,0.19,814.60,816.65,818.70,652.80,-0.30,0.00,1.00,6.00,0.17,0.36,44261.00
210917,3580.00,0.18,809.70,811.75,813.80,648.00,-18.60,-0.03,4.00,11.00,0.36,0.35,44261.00
210917,3590.00,0.18,799.90,801.95,804.00,794.15,130.35,0.20,1.00,25.00,0.04,0.35,07/13/21
210917,3600.00,0.18,790.10,792.15,794.20,752.75,150.45,0.25,2.00,58.00,0.03,0.35,07/16/21
210917,3610.00,0.18,780.40,782.40,784.40,626.20,-22.80,-0.04,1.00,32.00,0.03,0.35,06/21/21
210917,3620.00,0.17,770.60,772.60,774.60,615.80,-23.30,-0.04,1.00,26.00,0.04,0.34,06/21/21
210917,3625.00,0.17,765.70,767.75,769.80,769.61,31.64,0.04,4.00,18.00,0.22,0.34,07/30/21
210917,3630.00,0.17,760.80,762.85,764.90,671.55,65.15,0.11,1.00,12.00,0.08,0.34,06/29/21
210917,3640.00,0.17,751.10,753.10,755.10,603.00,-19.20,-0.03,1.00,4.00,0.25,0.34,06/21/21
210917,3650.00,0.17,741.30,743.35,745.40,587.80,18.30,0.03,1.00,13.00,0.08,0.34,06/21/21
210917,3660.00,0.17,731.60,733.60,735.60,585.00,4.90,0.01,2.00,18.00,0.11,0.33,06/21/21
210917,3670.00,0.16,721.90,723.90,725.90,570.20,-32.00,-0.05,1.00,315.00,0.00,0.33,06/21/21
210917,3675.00,0.16,717.00,719.00,721.00,564.60,-20.70,-0.04,2.00,23.00,0.09,0.33,06/21/21
210917,3680.00,0.16,712.20,714.20,716.20,564.60,11.90,0.02,2.00,28.00,0.07,0.33,06/21/21
210917,3685.00,0.16,707.30,709.30,711.30,0.00,0.00,unch,0.00,0.00,0.00,0.33,N/A
210917,3690.00,0.16,702.50,704.50,706.50,576.00,24.40,0.04,1.00,20.00,0.05,0.33,06/23/21
210917,3695.00,0.16,697.60,699.60,701.60,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210917,3700.00,0.16,692.80,694.80,696.80,566.70,6.80,0.01,1.00,16.00,0.06,0.32,06/23/21
210917,3705.00,0.16,687.90,689.90,691.90,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210917,3710.00,0.15,683.10,685.10,687.10,554.90,22.30,0.04,1.00,6.00,0.17,0.32,06/14/21
210917,3715.00,0.15,678.20,680.20,682.20,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210917,3720.00,0.15,673.40,675.40,677.40,523.20,-23.10,-0.04,1.00,26.00,0.04,0.32,06/21/21
210917,3725.00,0.15,668.60,670.60,672.60,544.00,1.50,0.00,1.00,5.00,0.20,0.32,06/23/21
210917,3730.00,0.15,663.70,665.70,667.70,519.20,-18.50,-0.03,1.00,6.00,0.17,0.32,06/21/21
210917,3735.00,0.15,658.90,660.90,662.90,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
210917,3740.00,0.15,654.10,656.10,658.10,570.00,22.50,0.04,1.00,11.00,0.09,0.31,06/30/21
210917,3745.00,0.15,649.30,651.25,653.20,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
210917,3750.00,0.15,644.40,646.40,648.40,563.20,27.90,0.05,1.00,4.00,0.25,0.31,06/30/21
210917,3755.00,0.14,639.60,641.60,643.60,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
210917,3760.00,0.14,634.80,636.80,638.80,552.30,15.70,0.03,2.00,19.00,0.11,0.31,06/30/21
210917,3765.00,0.14,630.00,632.00,634.00,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
210917,3770.00,0.14,625.20,627.20,629.20,519.77,3.17,0.01,20.00,27.00,0.74,0.31,06/25/21
210917,3775.00,0.14,620.40,622.40,624.40,534.40,19.23,0.04,2.00,29.00,0.07,0.30,06/29/21
210917,3780.00,0.14,615.60,617.60,619.60,533.70,3.80,0.01,1.00,30.00,0.03,0.30,06/30/21
210917,3785.00,0.14,610.80,612.80,614.80,0.00,0.00,unch,0.00,1.00,0.00,0.30,N/A
210917,3790.00,0.14,606.00,608.00,610.00,545.30,23.90,0.05,2.00,6.00,0.33,0.30,44203.00
210917,3795.00,0.14,601.20,603.20,605.20,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210917,3800.00,0.13,596.50,598.45,600.40,564.00,27.70,0.05,1.00,10.00,0.10,0.30,44234.00
210917,3805.00,0.13,591.70,593.65,595.60,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210917,3810.00,0.13,586.90,588.85,590.80,526.40,18.00,0.04,1.00,9.00,0.11,0.30,44203.00
210917,3815.00,0.13,582.10,584.05,586.00,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210917,3820.00,0.13,577.40,579.35,581.30,480.20,12.00,0.03,1.00,15.00,0.07,0.29,06/28/21
210917,3825.00,0.13,572.60,574.55,576.50,541.80,23.80,0.05,2.00,5.00,0.40,0.29,07/21/21
210917,3830.00,0.13,567.80,569.75,571.70,513.40,50.90,0.11,1.00,5.00,0.20,0.29,07/16/21
210917,3835.00,0.13,563.10,565.05,567.00,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210917,3840.00,0.12,558.30,560.25,562.20,491.10,38.30,0.08,1.00,4.00,0.25,0.29,44203.00
210917,3845.00,0.12,553.60,555.55,557.50,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210917,3850.00,0.12,548.80,550.75,552.70,467.40,20.60,0.05,2.00,6.00,0.33,0.29,06/30/21
210917,3855.00,0.12,544.10,546.05,548.00,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210917,3860.00,0.12,539.40,541.30,543.20,436.00,29.60,0.07,3.00,3.00,1.00,0.28,06/24/21
210917,3865.00,0.12,534.60,536.55,538.50,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210917,3870.00,0.12,529.90,531.85,533.80,449.50,83.10,0.23,1.00,4.00,0.25,0.28,06/30/21
210917,3875.00,0.12,525.20,527.15,529.10,546.04,98.84,0.22,1.00,11.00,0.09,0.28,07/28/21
210917,3880.00,0.12,520.50,522.40,524.30,489.20,74.10,0.18,1.00,6.00,0.17,0.28,07/21/21
210917,3885.00,0.11,515.80,517.70,519.60,483.50,483.50,unch,2.00,2.00,1.00,0.28,07/21/21
210917,3890.00,0.11,511.10,513.00,514.90,468.90,57.80,0.14,1.00,4.00,0.25,0.28,44354.00
210917,3895.00,0.11,506.40,508.30,510.20,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210917,3900.00,0.11,503.10,503.35,503.60,497.27,21.27,0.04,1.00,51.00,0.02,0.27,07/14/21
210917,3905.00,0.11,498.40,498.65,498.90,470.30,470.30,unch,1.00,1.00,1.00,0.27,07/21/21
210917,3910.00,0.11,493.70,494.00,494.30,463.90,17.90,0.04,1.00,5.00,0.20,0.27,07/21/21
210917,3915.00,0.11,489.10,489.35,489.60,456.80,456.80,unch,1.00,1.00,1.00,0.27,07/21/21
210917,3920.00,0.11,484.40,484.65,484.90,371.80,45.19,0.14,1.00,9.00,0.11,0.27,07/19/21
210917,3925.00,0.11,479.70,479.95,480.20,386.45,44.05,0.13,5.00,15.00,0.33,0.27,06/25/21
210917,3930.00,0.10,475.00,475.25,475.50,494.67,37.07,0.08,1.00,13.00,0.08,0.27,07/28/21
210917,3935.00,0.10,470.40,470.65,470.90,0.00,0.00,unch,0.00,1.00,0.00,0.27,N/A
210917,3940.00,0.10,465.70,465.95,466.20,457.50,38.40,0.09,1.00,3.00,0.33,0.27,07/13/21
210917,3945.00,0.10,461.00,461.30,461.60,455.70,455.70,unch,1.00,0.00,0.00,0.26,07/27/21
210917,3950.00,0.10,456.40,456.65,456.90,425.35,-2.62,-0.01,15.00,20.00,0.75,0.26,07/22/21
210917,3955.00,0.10,451.70,452.00,452.30,422.00,422.00,unch,1.00,1.00,1.00,0.26,07/21/21
210917,3960.00,0.10,447.10,447.35,447.60,397.70,-54.20,-0.12,1.00,3.00,0.33,0.26,07/16/21
210917,3965.00,0.10,442.50,442.75,443.00,0.00,0.00,unch,0.00,0.00,0.00,0.26,N/A
210917,3970.00,0.10,437.90,438.15,438.40,343.23,7.63,0.02,4.00,26.00,0.15,0.26,06/25/21
210917,3975.00,0.09,433.20,433.50,433.80,321.62,-62.78,-0.16,1.00,64.00,0.02,0.26,07/19/21
210917,3980.00,0.09,428.60,428.85,429.10,383.00,18.50,0.05,3.00,7.00,0.43,0.26,44234.00
210917,3985.00,0.09,424.00,424.25,424.50,406.00,406.00,unch,1.00,1.00,1.00,0.25,07/22/21
210917,3990.00,0.09,419.40,419.65,419.90,423.30,31.30,0.08,1.00,15.00,0.07,0.25,07/27/21
210917,3995.00,0.09,414.80,415.05,415.30,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210917,4000.00,0.09,410.20,410.50,410.80,440.18,54.89,0.14,19.00,38.00,0.50,0.25,07/29/21
210917,4005.00,0.09,405.70,405.95,406.20,409.70,32.20,0.09,1.00,1.00,1.00,0.25,07/27/21
210917,4010.00,0.09,401.10,401.35,401.60,394.76,-20.63,-0.05,10.00,61.00,0.16,0.25,07/27/21
210917,4015.00,0.08,396.50,396.75,397.00,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210917,4020.00,0.08,392.00,392.25,392.50,412.96,17.96,0.05,1.00,20.00,0.05,0.25,07/28/21
210917,4025.00,0.08,387.40,387.65,387.90,386.15,101.00,0.35,15.00,53.00,0.28,0.25,07/27/21
210917,4030.00,0.08,382.90,383.15,383.40,336.72,-17.90,-0.05,1.00,21.00,0.05,0.24,44354.00
210917,4035.00,0.08,378.30,378.55,378.80,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210917,4040.00,0.08,373.80,374.05,374.30,375.90,-2.12,-0.01,1.00,61.00,0.02,0.24,07/14/21
210917,4045.00,0.08,369.30,369.55,369.80,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210917,4050.00,0.08,364.70,365.00,365.30,262.72,-105.28,-0.29,2.00,96.00,0.02,0.24,07/19/21
210917,4055.00,0.08,360.20,360.50,360.80,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210917,4060.00,0.07,355.70,356.00,356.30,326.14,44.44,0.16,2.00,54.00,0.04,0.24,07/21/21
210917,4065.00,0.07,351.20,351.50,351.80,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210917,4070.00,0.07,346.70,347.00,347.30,379.37,118.33,0.45,1.00,132.00,0.01,0.24,07/29/21
210917,4075.00,0.07,342.30,342.55,342.80,341.05,102.17,0.43,5.00,170.00,0.03,0.23,44235.00
210917,4080.00,0.07,337.80,338.05,338.30,370.27,129.92,0.54,1.00,226.00,0.00,0.23,07/29/21
210917,4085.00,0.07,333.30,333.60,333.90,0.00,0.00,unch,0.00,0.00,0.00,0.23,N/A
210917,4090.00,0.07,328.90,329.15,329.40,337.24,64.44,0.24,2.00,103.00,0.02,0.23,07/30/21
210917,4095.00,0.07,324.40,324.70,325.00,0.00,0.00,unch,0.00,0.00,0.00,0.23,N/A
210917,4100.00,0.07,320.00,320.25,320.50,324.52,9.07,0.03,6.00,148.00,0.04,0.23,44235.00
210917,4105.00,0.06,315.60,315.85,316.10,222.20,222.20,unch,1.00,1.00,1.00,0.23,07/19/21
210917,4110.00,0.06,311.20,311.45,311.70,215.97,-53.30,-0.20,1.00,123.00,0.01,0.23,07/19/21
210917,4115.00,0.06,306.80,307.05,307.30,212.10,212.10,unch,1.00,1.00,1.00,0.22,07/19/21
210917,4120.00,0.06,302.40,302.65,302.90,322.53,114.23,0.55,1.00,80.00,0.01,0.22,07/23/21
210917,4125.00,0.06,298.00,298.25,298.50,304.82,26.22,0.09,5.00,73.00,0.07,0.22,44235.00
210917,4130.00,0.06,293.60,293.85,294.10,308.60,30.00,0.11,2.00,85.00,0.02,0.22,07/28/21
210917,4135.00,0.06,289.20,289.50,289.80,289.80,95.60,0.49,1.00,7.00,0.14,0.22,07/27/21
210917,4140.00,0.06,284.90,285.15,285.40,192.90,-66.91,-0.26,7.00,85.00,0.08,0.22,07/19/21
210917,4145.00,0.06,280.50,280.80,281.10,286.40,98.60,0.53,1.00,6.00,0.17,0.22,44235.00
210917,4150.00,0.05,276.20,276.45,276.70,272.14,-23.90,-0.08,19.00,185.00,0.10,0.22,07/30/21
210917,4155.00,0.05,271.80,272.10,272.40,181.60,181.60,unch,9.00,9.00,1.00,0.21,07/19/21
210917,4160.00,0.05,267.50,267.80,268.10,297.47,34.57,0.13,1.00,161.00,0.01,0.21,07/29/21
210917,4165.00,0.05,263.20,263.50,263.80,0.00,0.00,unch,0.00,2.00,0.00,0.21,N/A
210917,4170.00,0.05,258.90,259.20,259.50,169.60,-34.83,-0.17,1.00,148.00,0.01,0.21,07/19/21
210917,4175.00,0.05,254.60,254.90,255.20,269.21,-0.81,0.00,1.00,84.00,0.01,0.21,44235.00
210917,4180.00,0.05,250.40,250.65,250.90,250.30,60.63,0.32,5.00,63.00,0.08,0.21,07/27/21
210917,4185.00,0.05,246.10,246.35,246.60,251.90,251.90,unch,1.00,1.00,1.00,0.21,44235.00
210917,4190.00,0.04,241.90,242.15,242.40,247.40,6.30,0.03,5.00,179.00,0.03,0.21,44235.00
210917,4195.00,0.04,237.60,237.90,238.20,214.20,60.80,0.40,3.00,6.00,0.50,0.20,07/21/21
210917,4200.00,0.04,233.40,233.65,233.90,234.20,-3.15,-0.01,10.00,353.00,0.03,0.20,44235.00
210917,4205.00,0.04,229.20,229.45,229.70,206.20,206.20,unch,1.00,1.00,1.00,0.20,07/21/21
210917,4210.00,0.04,225.00,225.25,225.50,241.00,0.90,0.00,2.00,108.00,0.02,0.20,44235.00
210917,4215.00,0.04,220.80,221.10,221.40,0.00,0.00,unch,0.00,1.00,0.00,0.20,N/A
210917,4220.00,0.04,216.60,216.90,217.20,216.30,79.90,0.59,3.00,74.00,0.04,0.20,07/27/21
210917,4225.00,0.04,212.50,212.75,213.00,240.35,23.91,0.11,1.00,308.00,0.00,0.20,07/26/21
210917,4230.00,0.04,208.30,208.60,208.90,216.10,29.03,0.16,2.00,200.00,0.01,0.19,07/27/21
210917,4235.00,0.03,204.20,204.50,204.80,126.80,126.80,unch,3.00,1.00,3.00,0.19,07/19/21
210917,4240.00,0.03,200.10,200.40,200.70,223.16,37.26,0.20,2.00,233.00,0.01,0.19,07/29/21
210917,4245.00,0.03,196.00,196.30,196.60,155.70,38.50,0.33,2.00,19.00,0.11,0.19,07/20/21
210917,4250.00,0.03,191.90,192.20,192.50,200.85,1.85,0.01,6.00,284.00,0.02,0.19,44235.00
210917,4255.00,0.03,187.90,188.15,188.40,194.80,46.40,0.31,5.00,2.00,2.50,0.19,07/28/21
210917,4260.00,0.03,183.80,184.10,184.40,191.12,0.54,0.00,2.00,115.00,0.02,0.19,44235.00
210917,4265.00,0.03,179.80,180.10,180.40,194.70,34.70,0.22,1.00,24.00,0.04,0.18,07/23/21
210917,4270.00,0.03,175.80,176.10,176.40,180.30,35.70,0.25,6.00,223.00,0.03,0.18,07/30/21
210917,4275.00,0.03,171.80,172.10,172.40,188.62,-1.65,-0.01,13.00,178.00,0.07,0.18,44235.00
210917,4280.00,0.02,167.90,168.15,168.40,172.88,-1.02,-0.01,31.00,225.00,0.14,0.18,44235.00
210917,4285.00,0.02,163.90,164.20,164.50,168.10,-10.40,-0.06,18.00,29.00,0.62,0.18,44235.00
210917,4290.00,0.02,160.00,160.30,160.60,165.03,-7.87,-0.05,29.00,159.00,0.18,0.18,44235.00
210917,4295.00,0.02,156.10,156.40,156.70,161.70,25.10,0.18,19.00,3.00,6.33,0.18,44235.00
210917,4300.00,0.02,152.30,152.55,152.80,150.60,-4.31,-0.03,15.00,372.00,0.04,0.18,44235.00
210917,4305.00,0.02,148.40,148.70,149.00,146.80,-10.70,-0.07,2.00,9.00,0.22,0.17,44235.00
210917,4310.00,0.02,144.60,144.85,145.10,148.99,-5.14,-0.03,51.00,213.00,0.24,0.17,44235.00
210917,4315.00,0.02,140.80,141.10,141.40,141.50,11.40,0.09,31.00,7.00,4.43,0.17,44235.00
210917,4320.00,0.02,137.00,137.30,137.60,135.50,-3.80,-0.03,3.00,244.00,0.01,0.17,44235.00
210917,4325.00,0.01,133.30,133.55,133.80,131.80,-8.80,-0.06,25.00,330.00,0.08,0.17,44235.00
210917,4330.00,0.01,129.60,129.85,130.10,134.60,2.50,0.02,5.00,218.00,0.02,0.17,44235.00
210917,4335.00,0.01,125.90,126.20,126.50,130.00,0.60,0.00,3.00,14.00,0.21,0.17,44235.00
210917,4340.00,0.01,122.30,122.55,122.80,123.00,-1.81,-0.01,6.00,303.00,0.02,0.16,44235.00
210917,4345.00,0.01,118.70,118.95,119.20,132.20,0.50,0.00,38.00,51.00,0.75,0.16,44235.00
210917,4350.00,0.01,115.10,115.35,115.60,113.52,-16.33,-0.13,100.00,509.00,0.20,0.16,44235.00
210917,4355.00,0.01,111.60,111.85,112.10,117.50,-12.40,-0.10,33.00,47.00,0.70,0.16,07/30/21
210917,4360.00,0.01,108.10,108.35,108.60,113.10,1.80,0.02,21.00,202.00,0.10,0.16,44235.00
210917,4365.00,0.01,104.60,104.85,105.10,119.30,-3.80,-0.03,32.00,14.00,2.29,0.16,44235.00
210917,4370.00,0.00,101.20,101.45,101.70,106.20,-17.51,-0.14,31.00,287.00,0.11,0.16,44235.00
210917,4375.00,0.00,97.80,98.05,98.30,102.50,-9.63,-0.09,57.00,163.00,0.35,0.15,44235.00
210917,4380.00,0.00,94.50,94.75,95.00,106.40,0.20,0.00,40.00,154.00,0.26,0.15,44235.00
210917,4385.00,0.00,91.20,91.45,91.70,97.70,-4.70,-0.05,16.00,8.00,2.00,0.15,44235.00
210917,4390.00,0.00,87.90,88.15,88.40,86.58,-13.02,-0.13,27.00,259.00,0.10,0.15,44235.00
210917,4395.00,0.00,84.70,84.95,85.20,96.20,-6.44,-0.06,137.00,10.00,13.70,0.15,44235.00
210917,4400.00,0.00,81.50,81.75,82.00,84.84,0.04,0.00,6.00,597.00,0.01,0.15,44235.00
210917,4405.00,0.00,78.40,78.65,78.90,84.42,2.52,0.03,1.00,14.00,0.07,0.15,44235.00
210917,4410.00,-0.01,75.40,75.65,75.90,78.97,-12.74,-0.14,56.00,336.00,0.17,0.14,44235.00
210917,4415.00,-0.01,72.40,72.65,72.90,85.34,2.24,0.03,21.00,10.00,2.10,0.14,44235.00
210917,4420.00,-0.01,69.40,69.65,69.90,71.50,-8.30,-0.10,75.00,212.00,0.35,0.14,44235.00
210917,4425.00,-0.01,66.50,66.75,67.00,72.10,0.50,0.01,2.00,407.00,0.00,0.14,44235.00
210917,4430.00,-0.01,63.70,63.95,64.20,66.85,-4.95,-0.07,21.00,158.00,0.13,0.14,44235.00
210917,4435.00,-0.01,60.90,61.15,61.40,66.52,-9.39,-0.12,21.00,5.00,4.20,0.14,44235.00
210917,4440.00,-0.01,58.20,58.45,58.70,60.75,-0.78,-0.01,18.00,217.00,0.08,0.14,44235.00
210917,4445.00,-0.01,55.60,55.85,56.10,67.10,8.56,0.15,2.00,5.00,0.40,0.13,44235.00
210917,4450.00,-0.01,53.00,53.25,53.50,58.20,-9.38,-0.14,1007.00,1072.00,0.94,0.13,44235.00
210917,4455.00,-0.02,50.50,50.75,51.00,60.90,-4.50,-0.07,57.00,1.00,57.00,0.13,44235.00
210917,4460.00,-0.02,48.10,48.35,48.60,57.40,-2.80,-0.05,31.00,327.00,0.09,0.13,44235.00
210917,4465.00,-0.02,45.70,45.95,46.20,48.00,9.40,0.24,21.00,15.00,1.40,0.13,44235.00
210917,4470.00,-0.02,43.40,43.65,43.90,46.61,0.61,0.01,5.00,199.00,0.03,0.13,44235.00
210917,4475.00,-0.02,41.20,41.40,41.60,49.40,6.00,0.14,12.00,347.00,0.03,0.13,44235.00
210917,4480.00,-0.02,39.10,39.30,39.50,40.20,-8.80,-0.18,66.00,234.00,0.28,0.13,44235.00
210917,4485.00,-0.02,37.00,37.20,37.40,41.68,-6.22,-0.13,60.00,15.00,4.00,0.13,44235.00
210917,4490.00,-0.02,35.00,35.20,35.40,42.10,3.05,0.08,21.00,112.00,0.19,0.12,44235.00
210917,4495.00,-0.02,33.10,33.30,33.50,35.30,-3.50,-0.09,93.00,26.00,3.58,0.12,44235.00
210917,4500.00,-0.03,31.20,31.40,31.60,30.87,-2.61,-0.08,60.00,1227.00,0.05,0.12,44235.00
210917,4505.00,-0.03,29.40,29.65,29.90,28.97,-2.66,-0.08,21.00,51.00,0.41,0.12,44235.00
210917,4510.00,-0.03,27.70,27.90,28.10,27.47,-12.83,-0.32,121.00,198.00,0.61,0.12,44235.00
210917,4515.00,-0.03,26.10,26.30,26.50,27.95,-0.35,-0.01,8.00,0.00,0.00,0.12,44235.00
210917,4520.00,-0.03,24.50,24.70,24.90,25.20,-3.85,-0.13,26.00,288.00,0.09,0.12,44235.00
210917,4525.00,-0.03,23.00,23.20,23.40,24.60,-0.75,-0.03,5.00,89.00,0.06,0.12,44235.00
210917,4530.00,-0.03,21.60,21.80,22.00,23.80,-0.10,0.00,14.00,105.00,0.13,0.12,44235.00
210917,4535.00,-0.03,20.30,20.50,20.70,21.77,-8.43,-0.28,29.00,8.00,3.63,0.12,44235.00
210917,4540.00,-0.03,19.10,19.25,19.40,21.88,-2.44,-0.10,11.00,36.00,0.31,0.12,44235.00
210917,4545.00,-0.04,17.90,18.05,18.20,23.47,1.23,0.06,62.00,7.00,8.86,0.11,44235.00
210917,4550.00,-0.04,16.70,16.85,17.00,20.98,-0.42,-0.02,20.00,151.00,0.13,0.11,44235.00
210917,4555.00,-0.04,15.70,15.85,16.00,17.75,0.40,0.02,2.00,42.00,0.05,0.11,44235.00
210917,4560.00,-0.04,14.70,14.80,14.90,17.20,-3.90,-0.18,9.00,684.00,0.01,0.11,07/30/21
210917,4565.00,-0.04,13.70,13.85,14.00,15.55,-1.55,-0.09,36.00,2.00,18.00,0.11,44235.00
210917,4570.00,-0.04,12.80,12.95,13.10,14.30,-3.55,-0.20,13.00,155.00,0.08,0.11,07/30/21
210917,4575.00,-0.04,12.00,12.10,12.20,20.28,2.65,0.15,5.00,179.00,0.03,0.11,07/29/21
210917,4580.00,-0.04,11.20,11.35,11.50,12.20,0.10,0.01,15.00,204.00,0.07,0.11,44235.00
210917,4585.00,-0.05,10.50,10.60,10.70,15.74,-1.06,-0.06,2.00,22.00,0.09,0.11,07/29/21
210917,4590.00,-0.05,9.80,9.90,10.00,12.27,2.37,0.24,23.00,131.00,0.18,0.11,44235.00
210917,4595.00,-0.05,9.10,9.25,9.40,11.44,2.24,0.24,32.00,20.00,1.60,0.11,44235.00
210917,4600.00,-0.05,8.50,8.65,8.80,8.63,-2.37,-0.22,198.00,365.00,0.54,0.11,44235.00
210917,4605.00,-0.05,7.90,8.05,8.20,10.05,0.92,0.10,1.00,8.00,0.13,0.11,44235.00
210917,4610.00,-0.05,7.40,7.55,7.70,9.36,-0.74,-0.07,17.00,77.00,0.22,0.11,44235.00
210917,4615.00,-0.05,6.90,7.05,7.20,11.90,4.70,0.65,3.00,10.00,0.30,0.11,07/23/21
210917,4620.00,-0.05,6.50,6.65,6.80,6.58,-1.43,-0.18,10.00,56.00,0.18,0.11,44235.00
210917,4625.00,-0.05,6.00,6.15,6.30,6.60,-1.15,-0.15,30.00,114.00,0.26,0.11,44235.00
210917,4630.00,-0.06,5.60,5.75,5.90,10.90,5.10,0.88,39.00,36.00,1.08,0.11,07/23/21
210917,4635.00,-0.06,5.20,5.40,5.60,6.77,-3.13,-0.32,51.00,87.00,0.59,0.11,44235.00
210917,4640.00,-0.06,4.90,5.05,5.20,6.60,-2.80,-0.30,60.00,104.00,0.58,0.11,44235.00
210917,4645.00,-0.06,4.60,4.75,4.90,6.18,-3.34,-0.35,5.00,103.00,0.05,0.11,07/30/21
210917,4650.00,-0.06,4.30,4.45,4.60,4.80,-0.20,-0.04,38.00,541.00,0.07,0.11,44235.00
210917,4655.00,-0.06,4.00,4.15,4.30,5.62,-0.38,-0.06,40.00,0.00,0.00,0.11,44235.00
210917,4660.00,-0.06,3.80,3.95,4.10,4.53,-3.59,-0.44,149.00,172.00,0.87,0.11,44235.00
210917,4665.00,-0.06,3.50,3.65,3.80,6.80,6.80,unch,63.00,0.00,0.00,0.11,07/23/21
210917,4670.00,-0.06,3.30,3.45,3.60,3.70,-0.56,-0.13,1.00,65.00,0.02,0.11,44235.00
