Date;IV;Delta;Gamma;Theta;Vega;Strike
05/17/22;38.68;0.9197;0.0100;-0.0042;0.0822;49.00
05/17/22;38.38;0.9128;0.0107;-0.0045;0.0875;49.50
05/17/22;38.13;0.9056;0.0113;-0.0048;0.0929;50.00
05/17/22;37.87;0.8980;0.0120;-0.0051;0.0983;50.50
05/17/22;37.58;0.8900;0.0127;-0.0053;0.1039;51.00
05/17/22;37.02;0.8730;0.0140;-0.0059;0.1150;52.00
05/17/22;36.71;-0.1357;0.0147;-0.0062;0.1206;52.50
05/17/22;36.44;0.8546;0.0154;-0.0065;0.1262;53.00
05/17/22;36.13;0.8449;0.0161;-0.0068;0.1318;53.50
05/17/22;35.85;0.8349;0.0168;-0.0071;0.1373;54.00
05/17/22;35.62;0.8245;0.0174;-0.0073;0.1428;54.50
05/17/22;35.30;0.8139;0.0181;-0.0076;0.1481;55.00
05/17/22;35.02;0.8030;0.0187;-0.0079;0.1534;55.50
05/17/22;34.78;0.7918;0.0194;-0.0082;0.1586;56.00
05/17/22;34.52;0.7803;0.0200;-0.0084;0.1636;56.50
05/17/22;34.24;0.7686;0.0206;-0.0087;0.1685;57.00
05/17/22;33.99;0.7566;0.0211;-0.0089;0.1732;57.50
05/17/22;33.71;0.7445;0.0217;-0.0092;0.1778;58.00
05/17/22;33.47;0.7321;0.0222;-0.0094;0.1822;58.50
05/17/22;33.21;0.7195;0.0228;-0.0096;0.1864;59.00
05/17/22;32.92;0.7068;0.0232;-0.0098;0.1903;59.50
05/17/22;32.66;0.6939;0.0237;-0.0100;0.1941;60.00
05/17/22;32.43;0.6809;0.0241;-0.0102;0.1976;60.50
05/17/22;32.18;0.6678;0.0245;-0.0104;0.2009;61.00
05/17/22;31.95;0.6545;0.0249;-0.0105;0.2039;61.50
05/17/22;31.70;0.6412;0.0252;-0.0107;0.2067;62.00
05/17/22;31.43;0.6278;0.0256;-0.0108;0.2093;62.50
05/17/22;31.22;0.6144;0.0258;-0.0109;0.2116;63.00
05/17/22;30.99;0.6010;0.0261;-0.0110;0.2136;63.50
05/17/22;30.74;0.5875;0.0263;-0.0111;0.2154;64.00
05/17/22;30.51;0.5740;0.0265;-0.0112;0.2169;64.50
05/17/22;30.30;0.5606;0.0266;-0.0113;0.2182;65.00
05/17/22;30.11;0.5471;0.0268;-0.0113;0.2192;65.50
05/17/22;29.89;0.5338;0.0269;-0.0114;0.2200;66.00
05/17/22;29.70;0.5205;0.0269;-0.0114;0.2205;66.50
05/17/22;29.52;0.5072;0.0269;-0.0114;0.2207;67.00
05/17/22;29.32;0.4941;0.0269;-0.0114;0.2207;67.50
05/17/22;29.14;0.4810;0.0269;-0.0114;0.2205;68.00
05/17/22;28.98;0.4681;0.0269;-0.0114;0.2201;68.50
05/17/22;28.79;0.4553;0.0268;-0.0113;0.2194;69.00
05/17/22;28.46;0.4301;0.0265;-0.0112;0.2174;70.00
05/17/22;28.33;0.4178;0.0264;-0.0112;0.2161;70.50
05/17/22;28.17;0.4056;0.0262;-0.0111;0.2146;71.00
05/17/22;28.03;0.3936;0.0260;-0.0110;0.2129;71.50
05/17/22;27.91;0.3818;0.0258;-0.0109;0.2110;72.00
05/17/22;27.76;0.3701;0.0255;-0.0108;0.2090;72.50
05/17/22;27.69;0.3587;0.0252;-0.0107;0.2068;73.00
05/17/22;27.46;0.3364;0.0247;-0.0105;0.2020;74.00
05/17/22;27.27;0.3150;0.0240;-0.0102;0.1966;75.00
05/17/22;27.16;0.3046;0.0237;-0.0100;0.1938;75.50
05/17/22;27.08;0.2944;0.0233;-0.0099;0.1908;76.00
05/17/22;27.03;0.2845;0.0229;-0.0097;0.1878;76.50
05/17/22;26.95;0.2748;0.0225;-0.0096;0.1846;77.00
05/17/22;26.90;0.2653;0.0221;-0.0094;0.1814;77.50
05/17/22;26.77;0.2213;0.0201;-0.0085;0.1644;80.00
05/17/22;26.70;0.2132;0.0196;-0.0084;0.1609;80.50
05/17/22;26.68;0.1976;0.0188;-0.0080;0.1539;81.50
05/17/22;26.71;0.1830;0.0179;-0.0076;0.1467;82.50
05/17/22;26.73;0.1691;0.0170;-0.0073;0.1396;83.50
05/17/22;26.72;0.1626;0.0166;-0.0071;0.1361;84.00
05/17/22;26.76;0.1562;0.0162;-0.0069;0.1326;84.50
05/17/22;26.78;0.1500;0.0158;-0.0067;0.1291;85.00
05/17/22;26.83;-0.8614;0.0149;-0.0062;0.1221;86.00
05/17/22;26.89;-0.8670;0.0145;-0.0060;0.1187;86.50
05/17/22;26.95;0.1272;0.0141;-0.0060;0.1154;87.00
05/17/22;26.99;0.1170;0.0133;-0.0057;0.1088;88.00
05/17/22;27.25;0.0986;0.0117;-0.0051;0.0961;90.00
05/17/22;27.30;0.0903;0.0110;-0.0048;0.0901;91.00
05/17/22;27.52;0.0827;0.0103;-0.0045;0.0844;92.00
05/17/22;27.58;0.0756;0.0096;-0.0042;0.0789;93.00
05/17/22;27.71;0.0691;0.0090;-0.0039;0.0736;94.00
05/17/22;27.93;0.0631;0.0084;-0.0036;0.0686;95.00
05/17/22;28.12;0.0575;0.0078;-0.0034;0.0638;96.00
05/17/22;28.27;0.0524;0.0072;-0.0032;0.0593;97.00
05/17/22;28.38;0.0477;0.0067;-0.0030;0.0550;98.00
05/17/22;28.50;0.0455;0.0065;-0.0029;0.0530;98.50
05/17/22;28.62;0.0434;0.0062;-0.0027;0.0510;99.00
