Date;IV;Delta;Gamma;Theta;Vega;Strike
11/23/21;19.57;0.0036;0.0001;-0.0107;0.0952;2185.00
11/23/21;19.59;0.0033;0.0001;-0.0100;0.0869;2190.00
11/23/21;19.78;0.0030;0.0001;-0.0093;0.0793;2195.00
11/23/21;19.79;0.0027;0.0001;-0.0088;0.0723;2200.00
11/23/21;19.98;0.0024;0.0001;-0.0082;0.0658;2205.00
11/23/21;19.98;0.0022;0.0001;-0.0078;0.0599;2210.00
11/23/21;20.17;0.0020;0.0001;-0.0073;0.0544;2215.00
11/23/21;20.15;0.0018;0.0000;-0.0069;0.0494;2220.00
11/23/21;20.34;0.0016;0.0000;-0.0065;0.0448;2225.00
11/23/21;20.30;0.0014;0.0000;-0.0062;0.0406;2230.00
11/23/21;20.48;0.0013;0.0000;-0.0059;0.0368;2235.00
11/23/21;20.67;0.0011;0.0000;-0.0056;0.0333;2240.00
11/23/21;20.61;0.0010;0.0000;-0.0053;0.0301;2245.00
11/23/21;20.79;0.0009;0.0000;-0.0051;0.0272;2250.00
11/23/21;20.97;0.0008;0.0000;-0.0049;0.0246;2255.00
11/23/21;20.89;0.0007;0.0000;-0.0047;0.0221;2260.00
11/23/21;21.07;0.0007;0.0000;-0.0045;0.0200;2265.00
11/23/21;21.25;0.0006;0.0000;-0.0044;0.0180;2270.00
11/23/21;21.15;0.0005;0.0000;-0.0042;0.0162;2275.00
11/23/21;21.32;0.0005;0.0000;-0.0041;0.0145;2280.00
11/23/21;21.50;0.0004;0.0000;-0.0040;0.0131;2285.00
11/23/21;21.36;0.0004;0.0000;-0.0039;0.0117;2290.00
11/23/21;21.53;0.0003;0.0000;-0.0038;0.0105;2295.00
11/23/21;21.70;0.0003;0.0000;-0.0037;0.0094;2300.00
11/23/21;21.87;0.0003;0.0000;-0.0036;0.0084;2305.00
11/23/21;21.71;0.0002;0.0000;-0.0035;0.0075;2310.00
11/23/21;21.87;0.0002;0.0000;-0.0035;0.0067;2315.00
11/23/21;22.04;0.0002;0.0000;-0.0034;0.0060;2320.00
11/23/21;22.20;0.0002;0.0000;-0.0034;0.0054;2325.00
11/23/21;21.99;0.0001;0.0000;-0.0033;0.0048;2330.00
11/23/21;22.32;0.0001;0.0000;-0.0033;0.0038;2340.00
11/23/21;22.64;0.0001;0.0000;-0.0032;0.0030;2350.00
11/23/21;22.53;0.0001;0.0000;-0.0032;0.0024;2360.00
11/23/21;22.85;0.0001;0.0000;-0.0031;0.0019;2370.00
11/23/21;23.00;0.0000;0.0000;-0.0031;0.0017;2375.00
11/23/21;23.16;0.0000;0.0000;-0.0031;0.0015;2380.00
11/23/21;22.97;0.0000;0.0000;-0.0031;0.0011;2390.00
11/23/21;23.27;0.0000;0.0000;-0.0031;0.0009;2400.00
11/23/21;23.57;0.0000;0.0000;-0.0031;0.0007;2410.00
11/23/21;24.02;0.0000;0.0000;-0.0031;0.0005;2425.00
11/23/21;24.15;0.0000;0.0000;-0.0031;0.0002;2450.00
11/23/21;24.87;0.0000;0.0000;-0.0031;0.0001;2475.00
11/23/21;24.80;0.0000;0.0000;-0.0032;0.0001;2500.00
11/23/21;25.48;0.0000;0.0000;-0.0032;0.0000;2525.00
11/23/21;26.15;0.0000;0.0000;-0.0032;0.0000;2550.00
11/23/21;26.81;0.0000;0.0000;-0.0032;0.0000;2575.00
11/23/21;26.39;0.0000;0.0000;-0.0033;0.0000;2600.00
11/23/21;27.02;0.0000;0.0000;-0.0033;0.0000;2625.00
11/23/21;27.63;0.0000;0.0000;-0.0033;0.0000;2650.00
11/23/21;28.24;0.0000;0.0000;-0.0034;0.0000;2675.00
11/23/21;28.84;0.0000;0.0000;-0.0034;0.0000;2700.00
11/23/21;29.44;0.0000;0.0000;-0.0034;0.0000;2725.00
11/23/21;30.03;0.0000;0.0000;-0.0035;0.0000;2750.00
11/23/21;28.79;0.0000;0.0000;-0.0035;0.0000;2775.00
11/23/21;29.34;0.0000;0.0000;-0.0035;0.0000;2800.00
11/23/21;29.88;0.0000;0.0000;-0.0036;0.0000;2825.00
11/23/21;30.42;0.0000;0.0000;-0.0036;0.0000;2850.00
11/23/21;30.95;0.0000;0.0000;-0.0036;0.0000;2875.00
11/23/21;31.47;0.0000;0.0000;-0.0037;0.0000;2900.00
11/23/21;31.99;0.0000;0.0000;-0.0037;0.0000;2925.00
11/23/21;32.50;0.0000;0.0000;-0.0037;0.0000;2950.00
11/23/21;33.01;0.0000;0.0000;-0.0037;0.0000;2975.00
11/23/21;33.51;0.0000;0.0000;-0.0038;0.0000;3000.00
11/23/21;35.47;0.0000;0.0000;-0.0039;0.0000;3100.00
11/23/21;37.36;0.0000;0.0000;-0.0040;0.0000;3200.00
11/23/21;39.18;0.0000;0.0000;-0.0042;0.0000;3300.00
11/23/21;40.93;0.0000;0.0000;-0.0043;0.0000;3400.00
11/23/21;42.63;0.0000;0.0000;-0.0044;0.0000;3500.00
11/23/21;44.27;0.0000;0.0000;-0.0045;0.0000;3600.00
11/23/21;45.85;0.0000;0.0000;-0.0047;0.0000;3700.00
11/23/21;47.39;0.0000;0.0000;-0.0048;0.0000;3800.00
11/23/21;48.88;0.0000;0.0000;-0.0049;0.0000;3900.00
11/23/21;50.33;0.0000;0.0000;-0.0050;0.0000;4000.00
11/23/21;62.87;0.0000;0.0000;-0.0063;0.0000;5000.00
11/23/21;0.00;0.9999;0.0000;0.0000;0.0000;600.00
12/28/21;34.00;0.9998;0.0000;0.0000;0.0000;1200.00
12/28/21;32.49;0.9998;0.0000;0.0000;0.0000;1225.00
12/28/21;31.01;0.9998;0.0000;0.0000;0.0001;1250.00
12/28/21;29.80;0.9998;0.0000;0.0000;0.0002;1275.00
12/28/21;28.60;0.9998;0.0000;0.0000;0.0006;1300.00
12/28/21;27.39;0.9998;0.0000;-0.0001;0.0016;1325.00
12/28/21;26.17;0.9998;0.0000;-0.0002;0.0038;1350.00
12/28/21;24.96;0.9996;0.0000;-0.0005;0.0088;1375.00
12/28/21;24.47;0.9995;0.0000;-0.0008;0.0139;1390.00
12/28/21;24.08;0.9993;0.0000;-0.0011;0.0187;1400.00
12/28/21;23.68;0.9992;0.0000;-0.0015;0.0249;1410.00
12/28/21;23.27;0.9989;0.0000;-0.0019;0.0329;1420.00
12/28/21;22.99;0.9988;0.0000;-0.0022;0.0376;1425.00
12/28/21;22.85;0.9986;0.0000;-0.0025;0.0429;1430.00
12/28/21;22.43;0.9982;0.0000;-0.0032;0.0556;1440.00
12/28/21;22.14;0.9977;0.0000;-0.0042;0.0713;1450.00
12/28/21;21.70;0.9970;0.0001;-0.0053;0.0906;1460.00
12/28/21;21.38;0.9962;0.0001;-0.0067;0.1141;1470.00
12/28/21;21.22;0.9957;0.0001;-0.0074;0.1276;1475.00
12/28/21;21.05;0.9952;0.0001;-0.0083;0.1425;1480.00
12/28/21;20.70;0.9939;0.0001;-0.0103;0.1764;1490.00
12/28/21;20.52;0.9931;0.0001;-0.0114;0.1957;1495.00
12/28/21;20.33;0.9923;0.0001;-0.0126;0.2166;1500.00
12/28/21;20.15;0.9914;0.0002;-0.0140;0.2393;1505.00
12/28/21;19.96;0.9904;0.0002;-0.0154;0.2638;1510.00
12/28/21;19.76;0.9893;0.0002;-0.0169;0.2902;1515.00
12/28/21;19.66;0.9881;0.0002;-0.0186;0.3187;1520.00
12/28/21;19.46;0.9868;0.0002;-0.0204;0.3493;1525.00
12/28/21;19.35;0.9854;0.0003;-0.0223;0.3820;1530.00
12/28/21;19.14;0.9839;0.0003;-0.0244;0.4170;1535.00
12/28/21;19.02;0.9822;0.0003;-0.0265;0.4544;1540.00
12/28/21;18.88;0.9803;0.0003;-0.0289;0.4941;1545.00
12/28/21;18.74;0.9784;0.0004;-0.0313;0.5363;1550.00
12/28/21;18.60;0.9762;0.0004;-0.0340;0.5811;1555.00
12/28/21;18.45;0.9739;0.0004;-0.0367;0.6284;1560.00
12/28/21;18.29;0.9714;0.0004;-0.0396;0.6783;1565.00
12/28/21;18.13;0.9688;0.0005;-0.0427;0.7308;1570.00
12/28/21;18.03;0.9659;0.0005;-0.0459;0.7861;1575.00
12/28/21;17.86;0.9628;0.0006;-0.0493;0.8439;1580.00
12/28/21;17.74;0.9595;0.0006;-0.0529;0.9045;1585.00
12/28/21;17.62;0.9560;0.0006;-0.0566;0.9677;1590.00
12/28/21;17.49;0.9523;0.0007;-0.0604;10.335;1595.00
12/28/21;17.35;0.9483;0.0007;-0.0644;11.019;1600.00
12/28/21;17.21;0.9441;0.0008;-0.0686;11.728;1605.00
12/28/21;17.11;0.9396;0.0008;-0.0729;12.462;1610.00
12/28/21;17.01;0.9349;0.0009;-0.0773;13.219;1615.00
12/28/21;16.84;0.9299;0.0009;-0.0819;14.000;1620.00
12/28/21;16.77;0.9246;0.0010;-0.0866;14.802;1625.00
12/28/21;16.63;0.9190;0.0010;-0.0914;15.625;1630.00
12/28/21;16.49;0.9132;0.0011;-0.0964;16.467;1635.00
12/28/21;16.39;0.9070;0.0011;-0.1014;17.326;1640.00
12/28/21;16.28;0.9006;0.0012;-0.1065;18.202;1645.00
12/28/21;16.20;0.8938;0.0012;-0.1118;19.091;1650.00
12/28/21;16.07;0.8868;0.0013;-0.1171;19.993;1655.00
12/28/21;16.01;0.8795;0.0014;-0.1224;20.906;1660.00
12/28/21;15.90;0.8718;0.0014;-0.1278;21.826;1665.00
12/28/21;15.81;0.8639;0.0015;-0.1333;22.753;1670.00
12/28/21;15.72;0.8556;0.0016;-0.1387;23.683;1675.00
12/28/21;15.61;0.8470;0.0016;-0.1442;24.615;1680.00
12/28/21;15.53;0.8382;0.0017;-0.1497;25.545;1685.00
12/28/21;15.47;0.8290;0.0017;-0.1551;26.472;1690.00
12/28/21;15.37;0.8195;0.0018;-0.1605;27.393;1695.00
12/28/21;15.32;0.8097;0.0019;-0.1659;28.305;1700.00
12/28/21;15.22;0.7997;0.0019;-0.1712;29.205;1705.00
12/28/21;15.17;0.7894;0.0020;-0.1764;30.092;1710.00
12/28/21;15.08;0.7787;0.0020;-0.1816;30.962;1715.00
12/28/21;15.04;0.7679;0.0021;-0.1866;31.813;1720.00
12/28/21;14.98;0.7567;0.0021;-0.1915;32.642;1725.00
12/28/21;14.91;0.7453;0.0022;-0.1962;33.447;1730.00
12/28/21;14.85;0.7337;0.0022;-0.2008;34.226;1735.00
12/28/21;14.81;0.7219;0.0023;-0.2052;34.976;1740.00
12/28/21;14.75;0.7098;0.0023;-0.2095;35.694;1745.00
12/28/21;14.70;0.6975;0.0024;-0.2135;36.379;1750.00
12/28/21;14.67;0.6851;0.0024;-0.2174;37.029;1755.00
12/28/21;14.64;0.6724;0.0025;-0.2210;37.642;1760.00
12/28/21;14.60;0.6596;0.0025;-0.2244;38.215;1765.00
12/28/21;14.57;0.6466;0.0025;-0.2276;38.747;1770.00
12/28/21;14.55;0.6335;0.0026;-0.2305;39.237;1775.00
12/28/21;14.52;0.6203;0.0026;-0.2331;39.684;1780.00
12/28/21;14.52;0.6070;0.0026;-0.2355;40.086;1785.00
12/28/21;14.50;0.5936;0.0026;-0.2377;40.441;1790.00
12/28/21;14.49;0.5801;0.0027;-0.2395;40.750;1795.00
12/28/21;14.47;0.5666;0.0027;-0.2411;41.011;1800.00
12/28/21;14.47;0.5530;0.0027;-0.2424;41.225;1805.00
12/28/21;14.46;0.5394;0.0027;-0.2434;41.390;1810.00
12/28/21;14.46;0.5258;0.0027;-0.2441;41.506;1815.00
12/28/21;14.47;0.5122;0.0027;-0.2446;41.574;1820.00
12/28/21;14.49;0.4986;0.0027;-0.2448;41.593;1825.00
12/28/21;14.51;0.4851;0.0027;-0.2446;41.565;1830.00
12/28/21;14.52;0.4716;0.0027;-0.2442;41.488;1835.00
12/28/21;14.54;0.4581;0.0027;-0.2436;41.365;1840.00
12/28/21;14.56;0.4448;0.0027;-0.2426;41.196;1845.00
12/28/21;14.60;0.4316;0.0027;-0.2414;40.981;1850.00
12/28/21;14.62;0.4184;0.0027;-0.2400;40.723;1855.00
12/28/21;14.65;0.4054;0.0026;-0.2382;40.421;1860.00
12/28/21;14.69;0.3926;0.0026;-0.2363;40.078;1865.00
12/28/21;14.74;0.3799;0.0026;-0.2341;39.695;1870.00
12/28/21;14.77;0.3673;0.0026;-0.2317;39.273;1875.00
12/28/21;14.82;0.3549;0.0025;-0.2290;38.814;1880.00
12/28/21;14.88;0.3427;0.0025;-0.2262;38.321;1885.00
12/28/21;14.93;0.3307;0.0025;-0.2231;37.793;1890.00
12/28/21;14.96;0.3189;0.0024;-0.2199;37.235;1895.00
12/28/21;15.01;0.3073;0.0024;-0.2165;36.646;1900.00
12/28/21;15.07;0.2960;0.0024;-0.2129;36.030;1905.00
12/28/21;15.12;0.2848;0.0023;-0.2092;35.389;1910.00
12/28/21;15.19;0.2739;0.0023;-0.2054;34.724;1915.00
12/28/21;15.24;0.2633;0.0022;-0.2014;34.037;1920.00
12/28/21;15.31;0.2528;0.0022;-0.1973;33.331;1925.00
12/28/21;15.37;0.2426;0.0021;-0.1931;32.607;1930.00
12/28/21;15.45;0.2327;0.0021;-0.1888;31.868;1935.00
12/28/21;15.51;0.2230;0.0020;-0.1844;31.116;1940.00
12/28/21;15.57;0.2136;0.0020;-0.1800;30.352;1945.00
12/28/21;15.64;0.2045;0.0019;-0.1755;29.579;1950.00
12/28/21;15.71;0.1956;0.0019;-0.1709;28.798;1955.00
12/28/21;15.77;0.1869;0.0018;-0.1663;28.012;1960.00
12/28/21;15.85;0.1785;0.0018;-0.1617;27.221;1965.00
12/28/21;15.92;0.1704;0.0017;-0.1571;26.429;1970.00
12/28/21;16.01;0.1626;0.0017;-0.1525;25.636;1975.00
12/28/21;16.06;0.1550;0.0016;-0.1479;24.844;1980.00
12/28/21;16.14;0.1476;0.0016;-0.1433;24.055;1985.00
12/28/21;16.21;0.1406;0.0015;-0.1387;23.270;1990.00
12/28/21;16.30;0.1337;0.0015;-0.1342;22.491;1995.00
12/28/21;16.36;0.1271;0.0014;-0.1297;21.719;2000.00
12/28/21;16.44;0.1208;0.0014;-0.1252;20.955;2005.00
12/28/21;16.51;0.1147;0.0013;-0.1208;20.200;2010.00
12/28/21;16.58;0.1088;0.0013;-0.1165;19.456;2015.00
12/28/21;16.67;0.1032;0.0012;-0.1122;18.723;2020.00
12/28/21;16.77;0.0978;0.0012;-0.1080;18.003;2025.00
12/28/21;16.81;0.0926;0.0011;-0.1039;17.295;2030.00
12/28/21;16.89;0.0876;0.0011;-0.0998;16.602;2035.00
12/28/21;16.96;0.0829;0.0010;-0.0959;15.923;2040.00
12/28/21;17.07;0.0784;0.0010;-0.0920;15.259;2045.00
12/28/21;17.12;0.0740;0.0010;-0.0882;14.611;2050.00
12/28/21;17.22;0.0699;0.0009;-0.0845;13.980;2055.00
12/28/21;17.26;0.0659;0.0009;-0.0809;13.365;2060.00
12/28/21;17.35;0.0621;0.0008;-0.0774;12.766;2065.00
12/28/21;17.43;0.0586;0.0008;-0.0740;12.185;2070.00
12/28/21;17.50;0.0551;0.0008;-0.0707;11.621;2075.00
12/28/21;17.57;0.0519;0.0007;-0.0675;11.075;2080.00
12/28/21;17.63;0.0488;0.0007;-0.0645;10.546;2085.00
12/28/21;17.74;0.0459;0.0007;-0.0615;10.035;2090.00
12/28/21;17.79;0.0431;0.0006;-0.0586;0.9541;2095.00
12/28/21;17.89;0.0404;0.0006;-0.0558;0.9065;2100.00
12/28/21;17.92;0.0379;0.0006;-0.0531;0.8606;2105.00
12/28/21;18.01;0.0356;0.0005;-0.0505;0.8164;2110.00
12/28/21;18.10;0.0333;0.0005;-0.0481;0.7739;2115.00
12/28/21;18.18;0.0312;0.0005;-0.0457;0.7331;2120.00
12/28/21;18.26;0.0292;0.0005;-0.0434;0.6939;2125.00
12/28/21;18.33;0.0273;0.0004;-0.0412;0.6564;2130.00
12/28/21;18.39;0.0255;0.0004;-0.0391;0.6204;2135.00
12/28/21;18.45;0.0239;0.0004;-0.0371;0.5860;2140.00
12/28/21;18.51;0.0223;0.0004;-0.0352;0.5531;2145.00
12/28/21;18.56;0.0208;0.0003;-0.0333;0.5217;2150.00
12/28/21;18.68;0.0194;0.0003;-0.0316;0.4917;2155.00
12/28/21;18.72;0.0181;0.0003;-0.0299;0.4631;2160.00
12/28/21;18.75;0.0168;0.0003;-0.0283;0.4359;2165.00
12/28/21;18.86;0.0157;0.0003;-0.0268;0.4100;2170.00
12/28/21;18.88;0.0146;0.0003;-0.0254;0.3854;2175.00
12/28/21;18.98;0.0136;0.0002;-0.0240;0.3620;2180.00
12/28/21;19.08;0.0126;0.0002;-0.0227;0.3399;2185.00
12/28/21;19.08;0.0117;0.0002;-0.0215;0.3188;2190.00
12/28/21;19.17;0.0109;0.0002;-0.0203;0.2989;2195.00
12/28/21;19.26;0.0101;0.0002;-0.0192;0.2800;2200.00
12/28/21;19.34;0.0094;0.0002;-0.0182;0.2622;2205.00
12/28/21;19.42;0.0087;0.0002;-0.0172;0.2453;2210.00
12/28/21;19.39;0.0080;0.0002;-0.0163;0.2294;2215.00
12/28/21;19.46;0.0074;0.0001;-0.0154;0.2143;2220.00
12/28/21;19.53;0.0069;0.0001;-0.0146;0.2002;2225.00
12/28/21;19.59;0.0064;0.0001;-0.0138;0.1868;2230.00
12/28/21;19.65;0.0059;0.0001;-0.0131;0.1743;2235.00
12/28/21;19.82;0.0054;0.0001;-0.0124;0.1624;2240.00
12/28/21;19.87;0.0050;0.0001;-0.0117;0.1513;2245.00
12/28/21;19.92;0.0046;0.0001;-0.0111;0.1409;2250.00
12/28/21;19.96;0.0043;0.0001;-0.0105;0.1311;2255.00
12/28/21;20.00;0.0039;0.0001;-0.0100;0.1219;2260.00
12/28/21;20.16;0.0036;0.0001;-0.0095;0.1133;2265.00
12/28/21;20.20;0.0033;0.0001;-0.0090;0.1052;2270.00
12/28/21;20.22;0.0031;0.0001;-0.0086;0.0977;2275.00
12/28/21;20.24;0.0028;0.0001;-0.0082;0.0906;2280.00
12/28/21;20.40;0.0026;0.0001;-0.0078;0.0840;2285.00
12/28/21;20.42;0.0024;0.0001;-0.0075;0.0779;2290.00
12/28/21;20.57;0.0022;0.0000;-0.0071;0.0721;2295.00
12/28/21;20.58;0.0020;0.0000;-0.0068;0.0667;2300.00
12/28/21;20.58;0.0019;0.0000;-0.0065;0.0617;2305.00
12/28/21;20.73;0.0017;0.0000;-0.0063;0.0571;2310.00
12/28/21;20.72;0.0016;0.0000;-0.0060;0.0527;2315.00
12/28/21;20.88;0.0014;0.0000;-0.0058;0.0487;2320.00
12/28/21;20.86;0.0013;0.0000;-0.0056;0.0450;2325.00
12/28/21;21.01;0.0012;0.0000;-0.0054;0.0415;2330.00
12/28/21;21.13;0.0010;0.0000;-0.0050;0.0353;2340.00
12/28/21;21.23;0.0008;0.0000;-0.0047;0.0299;2350.00
12/28/21;21.33;0.0007;0.0000;-0.0045;0.0253;2360.00
12/28/21;21.40;0.0006;0.0000;-0.0042;0.0214;2370.00
12/28/21;21.55;0.0005;0.0000;-0.0041;0.0196;2375.00
12/28/21;21.69;0.0005;0.0000;-0.0041;0.0180;2380.00
12/28/21;21.75;0.0004;0.0000;-0.0039;0.0151;2390.00
12/28/21;21.79;0.0003;0.0000;-0.0038;0.0127;2400.00
12/28/21;22.06;0.0003;0.0000;-0.0037;0.0106;2410.00
12/28/21;22.21;0.0002;0.0000;-0.0035;0.0081;2425.00
12/28/21;22.60;0.0001;0.0000;-0.0034;0.0051;2450.00
12/28/21;22.94;0.0001;0.0000;-0.0033;0.0032;2475.00
12/28/21;23.24;0.0000;0.0000;-0.0033;0.0020;2500.00
12/28/21;23.48;0.0000;0.0000;-0.0033;0.0012;2525.00
12/28/21;23.66;0.0000;0.0000;-0.0033;0.0007;2550.00
12/28/21;24.25;0.0000;0.0000;-0.0033;0.0004;2575.00
12/28/21;24.33;0.0000;0.0000;-0.0033;0.0003;2600.00
01/26/22;30.82;0.9998;0.0000;0.0000;0.0001;1200.00
01/26/22;29.45;0.9998;0.0000;0.0000;0.0002;1225.00
01/26/22;28.34;0.9998;0.0000;0.0000;0.0006;1250.00
01/26/22;27.22;0.9998;0.0000;-0.0001;0.0015;1275.00
01/26/22;26.10;0.9997;0.0000;-0.0002;0.0036;1300.00
01/26/22;25.16;0.9996;0.0000;-0.0004;0.0078;1325.00
01/26/22;24.20;0.9994;0.0000;-0.0008;0.0162;1350.00
01/26/22;23.21;0.9990;0.0000;-0.0015;0.0315;1375.00
01/26/22;22.71;0.9986;0.0000;-0.0021;0.0458;1390.00
01/26/22;22.33;0.9983;0.0000;-0.0027;0.0582;1400.00
01/26/22;22.07;0.9978;0.0000;-0.0034;0.0733;1410.00
01/26/22;21.67;0.9973;0.0000;-0.0043;0.0917;1420.00
01/26/22;21.53;0.9969;0.0001;-0.0048;0.1023;1425.00
01/26/22;21.38;0.9966;0.0001;-0.0053;0.1138;1430.00
01/26/22;21.08;0.9957;0.0001;-0.0066;0.1402;1440.00
01/26/22;20.77;0.9947;0.0001;-0.0080;0.1714;1450.00
01/26/22;20.55;0.9935;0.0001;-0.0098;0.2080;1460.00
01/26/22;20.21;0.9920;0.0001;-0.0118;0.2506;1470.00
01/26/22;20.03;0.9911;0.0001;-0.0129;0.2744;1475.00
01/26/22;19.95;0.9902;0.0002;-0.0141;0.2999;1480.00
01/26/22;19.67;0.9881;0.0002;-0.0168;0.3565;1490.00
01/26/22;19.48;0.9869;0.0002;-0.0182;0.3877;1495.00
01/26/22;19.37;0.9856;0.0002;-0.0198;0.4209;1500.00
01/26/22;19.26;0.9842;0.0002;-0.0215;0.4562;1505.00
01/26/22;19.14;0.9827;0.0003;-0.0232;0.4936;1510.00
01/26/22;19.02;0.9810;0.0003;-0.0251;0.5332;1515.00
01/26/22;18.89;0.9793;0.0003;-0.0271;0.5751;1520.00
01/26/22;18.75;0.9774;0.0003;-0.0291;0.6194;1525.00
01/26/22;18.61;0.9754;0.0004;-0.0313;0.6659;1530.00
01/26/22;18.47;0.9732;0.0004;-0.0336;0.7149;1535.00
01/26/22;18.32;0.9709;0.0004;-0.0361;0.7663;1540.00
01/26/22;18.23;0.9685;0.0004;-0.0386;0.8201;1545.00
01/26/22;18.07;0.9658;0.0005;-0.0412;0.8763;1550.00
01/26/22;17.97;0.9630;0.0005;-0.0440;0.9350;1555.00
01/26/22;17.86;0.9601;0.0005;-0.0469;0.9961;1560.00
01/26/22;17.74;0.9569;0.0006;-0.0499;10.597;1565.00
01/26/22;17.62;0.9536;0.0006;-0.0530;11.257;1570.00
01/26/22;17.49;0.9500;0.0006;-0.0562;11.941;1575.00
01/26/22;17.41;0.9463;0.0007;-0.0596;12.648;1580.00
01/26/22;17.27;0.9424;0.0007;-0.0630;13.378;1585.00
01/26/22;17.17;0.9382;0.0007;-0.0666;14.130;1590.00
01/26/22;17.07;0.9338;0.0008;-0.0702;14.903;1595.00
01/26/22;16.96;0.9292;0.0008;-0.0740;15.698;1600.00
01/26/22;16.88;0.9244;0.0009;-0.0778;16.511;1605.00
01/26/22;16.76;0.9194;0.0009;-0.0817;17.344;1610.00
01/26/22;16.66;0.9141;0.0010;-0.0858;18.193;1615.00
01/26/22;16.57;0.9086;0.0010;-0.0898;19.059;1620.00
01/26/22;16.46;0.9028;0.0011;-0.0940;19.940;1625.00
01/26/22;16.38;0.8968;0.0011;-0.0982;20.834;1630.00
01/26/22;16.30;0.8906;0.0011;-0.1025;21.740;1635.00
01/26/22;16.21;0.8841;0.0012;-0.1068;22.656;1640.00
01/26/22;16.14;0.8773;0.0012;-0.1112;23.581;1645.00
01/26/22;16.03;0.8703;0.0013;-0.1156;24.512;1650.00
01/26/22;15.95;0.8631;0.0013;-0.1201;25.448;1655.00
01/26/22;15.89;0.8556;0.0014;-0.1245;26.387;1660.00
01/26/22;15.78;0.8478;0.0014;-0.1290;27.327;1665.00
01/26/22;15.70;0.8398;0.0015;-0.1334;28.266;1670.00
01/26/22;15.65;0.8316;0.0015;-0.1378;29.201;1675.00
01/26/22;15.58;0.8231;0.0016;-0.1422;30.131;1680.00
01/26/22;15.50;0.8144;0.0016;-0.1466;31.054;1685.00
01/26/22;15.44;0.8055;0.0017;-0.1509;31.968;1690.00
01/26/22;15.40;0.7963;0.0017;-0.1552;32.870;1695.00
01/26/22;15.32;0.7869;0.0018;-0.1594;33.758;1700.00
01/26/22;15.28;0.7772;0.0018;-0.1636;34.630;1705.00
01/26/22;15.21;0.7674;0.0019;-0.1676;35.485;1710.00
01/26/22;15.15;0.7574;0.0019;-0.1716;36.319;1715.00
01/26/22;15.10;0.7471;0.0020;-0.1755;37.131;1720.00
01/26/22;15.05;0.7367;0.0020;-0.1792;37.920;1725.00
01/26/22;15.00;0.7260;0.0020;-0.1828;38.682;1730.00
01/26/22;14.95;0.7152;0.0021;-0.1863;39.417;1735.00
01/26/22;14.93;0.7043;0.0021;-0.1897;40.122;1740.00
01/26/22;14.88;0.6931;0.0022;-0.1929;40.796;1745.00
01/26/22;14.86;0.6818;0.0022;-0.1960;41.437;1750.00
01/26/22;14.83;0.6704;0.0022;-0.1989;42.043;1755.00
01/26/22;14.81;0.6589;0.0022;-0.2016;42.614;1760.00
01/26/22;14.78;0.6472;0.0023;-0.2042;43.148;1765.00
01/26/22;14.75;0.6354;0.0023;-0.2065;43.644;1770.00
01/26/22;14.74;0.6236;0.0023;-0.2087;44.100;1775.00
01/26/22;14.74;0.6116;0.0023;-0.2107;44.516;1780.00
01/26/22;14.72;0.5996;0.0024;-0.2126;44.890;1785.00
01/26/22;14.72;0.5875;0.0024;-0.2142;45.223;1790.00
01/26/22;14.72;0.5754;0.0024;-0.2156;45.514;1795.00
01/26/22;14.71;0.5632;0.0024;-0.2168;45.761;1800.00
01/26/22;14.71;0.5510;0.0024;-0.2178;45.965;1805.00
01/26/22;14.72;0.5388;0.0024;-0.2186;46.125;1810.00
01/26/22;14.73;0.5266;0.0024;-0.2192;46.242;1815.00
01/26/22;14.74;0.5144;0.0024;-0.2196;46.315;1820.00
01/26/22;14.75;0.5022;0.0024;-0.2198;46.345;1825.00
01/26/22;14.77;0.4900;0.0024;-0.2198;46.332;1830.00
01/26/22;14.78;0.4779;0.0024;-0.2195;46.276;1835.00
01/26/22;14.80;0.4659;0.0024;-0.2191;46.177;1840.00
01/26/22;14.83;0.4539;0.0024;-0.2185;46.037;1845.00
01/26/22;14.87;0.4420;0.0024;-0.2177;45.856;1850.00
01/26/22;14.89;0.4301;0.0024;-0.2167;45.635;1855.00
01/26/22;14.91;0.4184;0.0024;-0.2155;45.374;1860.00
01/26/22;14.96;0.4067;0.0024;-0.2141;45.076;1865.00
01/26/22;14.99;0.3952;0.0024;-0.2126;44.740;1870.00
01/26/22;15.02;0.3838;0.0023;-0.2109;44.368;1875.00
01/26/22;15.08;0.3725;0.0023;-0.2090;43.962;1880.00
01/26/22;15.10;0.3614;0.0023;-0.2070;43.522;1885.00
01/26/22;15.16;0.3504;0.0023;-0.2048;43.050;1890.00
01/26/22;15.19;0.3395;0.0022;-0.2025;42.548;1895.00
01/26/22;15.25;0.3289;0.0022;-0.2000;42.016;1900.00
01/26/22;15.30;0.3183;0.0022;-0.1974;41.457;1905.00
01/26/22;15.34;0.3080;0.0022;-0.1947;40.872;1910.00
01/26/22;15.40;0.2978;0.0021;-0.1918;40.263;1915.00
01/26/22;15.45;0.2878;0.0021;-0.1889;39.630;1920.00
01/26/22;15.51;0.2780;0.0021;-0.1858;38.977;1925.00
01/26/22;15.56;0.2684;0.0020;-0.1827;38.303;1930.00
01/26/22;15.63;0.2590;0.0020;-0.1795;37.612;1935.00
01/26/22;15.69;0.2498;0.0019;-0.1762;36.905;1940.00
01/26/22;15.74;0.2408;0.0019;-0.1728;36.182;1945.00
