Date;IV;Delta;Gamma;Theta;Vega;Strike
12/19/22;1.70;0.6915;0.0040;-0.0325;0.4019;947500
12/19/22;1.61;0.6904;0.0040;-0.0326;0.4025;950000
12/19/22;1.52;0.6894;0.0040;-0.0326;0.4030;952500
12/19/22;1.43;0.6884;0.0040;-0.0327;0.4036;955000
12/19/22;1.38;0.6879;0.0040;-0.0327;0.4039;956250
12/19/22;1.34;0.6873;0.0040;-0.0327;0.4042;957500
12/19/22;1.40;0.6868;0.0040;-0.0328;0.4045;958750
12/19/22;1.36;0.6863;0.0040;-0.0328;0.4048;960000
12/19/22;1.31;0.6858;0.0040;-0.0328;0.4051;961250
12/19/22;1.27;0.6853;0.0040;-0.0328;0.4054;962500
12/19/22;1.22;0.6847;0.0040;-0.0328;0.4056;963750
12/19/22;1.18;0.6842;0.0040;-0.0329;0.4059;965000
12/19/22;1.20;0.6837;0.0040;-0.0329;0.4062;966250
12/19/22;1.15;0.6832;0.0040;-0.0329;0.4065;967500
12/19/22;1.11;0.6827;0.0040;-0.0329;0.4068;968750
12/19/22;1.11;0.6822;0.0040;-0.0330;0.4071;970000
12/19/22;1.06;0.6817;0.0040;-0.0330;0.4073;971250
12/19/22;1.01;0.6811;0.0040;-0.0330;0.4076;972500
12/19/22;0.97;0.6806;0.0040;-0.0330;0.4079;973750
12/19/22;0.92;0.6801;0.0040;-0.0331;0.4082;975000
12/19/22;0.90;0.6796;0.0040;-0.0331;0.4084;976250
12/19/22;0.85;0.6791;0.0040;-0.0331;0.4087;977500
12/19/22;0.80;0.6786;0.0040;-0.0331;0.4090;978750
12/19/22;0.81;0.6781;0.0040;-0.0331;0.4093;980000
12/19/22;0.78;0.6775;0.0040;-0.0332;0.4095;981250
12/19/22;0.72;0.6770;0.0040;-0.0332;0.4098;982500
12/19/22;0.68;0.6765;0.0040;-0.0332;0.4101;983750
12/19/22;0.63;0.6760;0.0040;-0.0332;0.4103;985000
12/19/22;0.58;0.6755;0.0040;-0.0333;0.4106;986250
12/19/22;0.55;0.6750;0.0040;-0.0333;0.4109;987500
12/19/22;0.51;0.6745;0.0041;-0.0333;0.4111;988750
12/19/22;0.46;0.6740;0.0041;-0.0333;0.4114;990000
12/19/22;0.42;0.6735;0.0041;-0.0333;0.4117;991250
12/19/22;0.39;0.6730;0.0041;-0.0334;0.4119;992500
12/19/22;0.36;0.6724;0.0041;-0.0334;0.4122;993750
12/19/22;0.31;0.6719;0.0041;-0.0334;0.4124;995000
12/19/22;0.26;0.6714;0.0041;-0.0334;0.4127;996250
12/19/22;0.22;0.6709;0.0041;-0.0334;0.4130;997500
12/19/22;0.24;0.6704;0.0041;-0.0335;0.4132;998750
